"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
750.98,656.46,"22A3_wild_type"
679.47,728.89,"22A3_wild_type"
697.82,719.64,"22A3_wild_type"
812.4,610.2,"22A3_wild_type"
807.26,618.09,"22A3_wild_type"
786.04,639.6,"22A3_wild_type"
767.99,662.02,"22A3_wild_type"
874.82,560.44,"22A3_wild_type"
706.31,741.17,"22A3_wild_type"
998.8,446.41,"22A3_wild_type"
768.71,685.25,"22A3_wild_type"
631.41,826.55,"22A3_wild_type"
904.02,596.06,"22A3_wild_type"
843.58,667.02,"22A3_wild_type"
906.62,604.95,"22A3_wild_type"
854.52,661.8,"22A3_wild_type"
768.81,759.84,"22A3_wild_type"
759.69,771.92,"22A3_wild_type"
762.54,796.65,"22A3_wild_type"
893.22,667.22,"22A3_wild_type"
801.68,765.61,"22A3_wild_type"
694.49,895.44,"22A3_wild_type"
973.63,618.93,"22A3_wild_type"
633.22,967.68,"22A3_wild_type"
670.3,933.36,"22A3_wild_type"
1051.7,548.21,"22A3_wild_type"
757.34,858.71,"22A3_wild_type"
1041.08,586.93,"22A3_wild_type"
775.84,859.51,"22A3_wild_type"
904.9,739.88,"22A3_wild_type"
931.28,723.47,"22A3_wild_type"
784.5,873.84,"22A3_wild_type"
815.62,844.96,"22A3_wild_type"
1139.21,538.94,"22A3_wild_type"
801.19,883.82,"22A3_wild_type"
977.1,709.4,"22A3_wild_type"
805.06,894.71,"22A3_wild_type"
983.35,719.34,"22A3_wild_type"
985.1,724.08,"22A3_wild_type"
777.28,947.65,"22A3_wild_type"
1107.91,623.87,"22A3_wild_type"
699.9,1063.3,"22A3_wild_type"
1095.21,665.38,"22A3_wild_type"
855.59,910.78,"22A3_wild_type"
865.31,913.54,"22A3_wild_type"
994.06,783.35,"22A3_wild_type"
859.32,919.99,"22A3_wild_type"
780.43,1006.06,"22A3_wild_type"
1000.59,785.32,"22A3_wild_type"
725.18,1066,"22A3_wild_type"
823.97,979.22,"22A3_wild_type"
775.03,1030.54,"22A3_wild_type"
825.61,984.82,"22A3_wild_type"
991.72,843.55,"22A3_wild_type"
807.29,1037.28,"22A3_wild_type"
1140.03,708.35,"22A3_wild_type"
945.86,924,"22A3_wild_type"
905.53,979.4,"22A3_wild_type"
922.51,964.71,"22A3_wild_type"
892.82,1002.39,"22A3_wild_type"
1162.67,748.71,"22A3_wild_type"
956.02,987.84,"22A3_wild_type"
817.54,1145.59,"22A3_wild_type"
1201.49,839.88,"22A3_wild_type"
969.57,1079.72,"22A3_wild_type"
806.54,1273.43,"22A3_wild_type"
1087.79,1043.61,"22A3_wild_type"
936.22,1199.41,"22A3_wild_type"
1272.96,889.22,"22A3_wild_type"
1026.3,1156.7,"22A3_wild_type"
1046.64,1150.31,"22A3_wild_type"
1312.32,884.19,"22A3_wild_type"
1051.7,1206.98,"22A3_wild_type"
978.49,1292.56,"22A3_wild_type"
1368.71,900.99,"22A3_wild_type"
1023.78,1255.32,"22A3_wild_type"
993.23,1314.54,"22A3_wild_type"
1282.01,1100.95,"22A3_wild_type"
1368.06,1032.36,"22A3_wild_type"
1100.96,1359.97,"22A3_wild_type"
1235.41,1377.91,"22A3_wild_type"
1130.56,1485.25,"22A3_wild_type"
1345.49,1284.47,"22A3_wild_type"
1255.17,1414.69,"22A3_wild_type"
1291.79,1384,"22A3_wild_type"
1290.81,1387.45,"22A3_wild_type"
1313.04,1434.88,"22A3_wild_type"
1444.94,1314.72,"22A3_wild_type"
1283.84,1505.92,"22A3_wild_type"
1759.65,1161.99,"22A3_wild_type"
1791.51,1198.66,"22A3_wild_type"
1501.09,1568.74,"22A3_wild_type"
1500.73,1597,"22A3_wild_type"
1563.3,1546.39,"22A3_wild_type"
1592.17,1610.05,"22A3_wild_type"
1560.63,1648.33,"22A3_wild_type"
1699.74,1514.69,"22A3_wild_type"
1510.07,1745.5,"22A3_wild_type"
1825.31,1450,"22A3_wild_type"
1791.25,1492.62,"22A3_wild_type"
1864.82,1470.61,"22A3_wild_type"
1670.17,1672.45,"22A3_wild_type"
1666.25,1692.33,"22A3_wild_type"
1779.03,1578.93,"22A3_wild_type"
1996.46,1400.47,"22A3_wild_type"
1771.74,1635.13,"22A3_wild_type"
1806.36,1626.97,"22A3_wild_type"
1794.71,1685.42,"22A3_wild_type"
1829.17,1770.06,"22A3_wild_type"
1915.28,1704.44,"22A3_wild_type"
1651.42,1978.28,"22A3_wild_type"
2056.6,1602.29,"22A3_wild_type"
1766.73,1956.86,"22A3_wild_type"
2133.99,1617.43,"22A3_wild_type"
1869.36,1943.92,"22A3_wild_type"
2236.59,1578.26,"22A3_wild_type"
2134.26,1691.43,"22A3_wild_type"
2026.77,1867.02,"22A3_wild_type"
1989.21,1918.05,"22A3_wild_type"
2116.14,1948.24,"22A3_wild_type"
2098.25,1967.82,"22A3_wild_type"
2079.74,2004.86,"22A3_wild_type"
2294.35,1818.05,"22A3_wild_type"
1820.42,2373.42,"22A3_wild_type"
2011.52,2339.18,"22A3_wild_type"
2339.87,2187.77,"22A3_wild_type"
2382.31,2170.43,"22A3_wild_type"
2335.62,2333.89,"22A3_wild_type"
2586.45,2585.92,"22A3_wild_type"
2857.41,2541.09,"22A3_wild_type"
0.76,0.05,"22A3_wild_type"
1.76,0.92,"22A3_wild_type"
2.55,0.4,"22A3_wild_type"
3.66,-0.33,"22A3_wild_type"
3.02,0.95,"22A3_wild_type"
2.38,2.39,"22A3_wild_type"
2.75,2.54,"22A3_wild_type"
0.74,5.33,"22A3_wild_type"
6.61,0.62,"22A3_wild_type"
7.1,2.96,"22A3_wild_type"
4.67,5.75,"22A3_wild_type"
6.99,3.86,"22A3_wild_type"
8.13,3.57,"22A3_wild_type"
5,7.15,"22A3_wild_type"
0.87,12.02,"22A3_wild_type"
6.29,6.45,"22A3_wild_type"
3.59,9.31,"22A3_wild_type"
1,12.36,"22A3_wild_type"
3.51,11.08,"22A3_wild_type"
13.38,1.07,"22A3_wild_type"
4.35,11.83,"22A3_wild_type"
5.36,11.28,"22A3_wild_type"
11.62,5.36,"22A3_wild_type"
16.92,0.73,"22A3_wild_type"
5.62,12.78,"22A3_wild_type"
4.51,14.06,"22A3_wild_type"
14.03,4.09,"22A3_wild_type"
4.25,14.53,"22A3_wild_type"
7.93,11.27,"22A3_wild_type"
2.18,17.34,"22A3_wild_type"
9.47,10.51,"22A3_wild_type"
18.67,2.95,"22A3_wild_type"
13.2,9.02,"22A3_wild_type"
18.04,5.53,"22A3_wild_type"
6.03,18.59,"22A3_wild_type"
17.33,7.42,"22A3_wild_type"
18.63,6.71,"22A3_wild_type"
5.38,20.61,"22A3_wild_type"
15.13,10.54,"22A3_wild_type"
8.3,17.69,"22A3_wild_type"
14.15,12.06,"22A3_wild_type"
26.77,-0.39,"22A3_wild_type"
9.1,18.28,"22A3_wild_type"
8.15,21.55,"22A3_wild_type"
17.63,12.37,"22A3_wild_type"
14.05,17.11,"22A3_wild_type"
1.98,29.89,"22A3_wild_type"
30.74,0.09,"22A3_wild_type"
21.98,9.31,"22A3_wild_type"
19.07,12.48,"22A3_wild_type"
13.61,18.32,"22A3_wild_type"
27.59,3.78,"22A3_wild_type"
6.38,26.12,"22A3_wild_type"
18.74,13.71,"22A3_wild_type"
14.85,17.79,"22A3_wild_type"
32.33,0.08,"22A3_wild_type"
13.98,19.59,"22A3_wild_type"
25.86,7.27,"22A3_wild_type"
14.63,19.22,"22A3_wild_type"
14.75,19.1,"22A3_wild_type"
9.3,24.89,"22A3_wild_type"
22.39,11.28,"22A3_wild_type"
5.8,28.75,"22A3_wild_type"
17.91,16.1,"22A3_wild_type"
23.1,10.77,"22A3_wild_type"
25.66,8.2,"22A3_wild_type"
20.23,14.17,"22A3_wild_type"
20.75,13.85,"22A3_wild_type"
27.19,7.97,"22A3_wild_type"
17.3,18.42,"22A3_wild_type"
8.26,28.09,"22A3_wild_type"
21.44,15.34,"22A3_wild_type"
31.48,5.01,"22A3_wild_type"
14.07,23.4,"22A3_wild_type"
34.86,1.68,"22A3_wild_type"
14.63,23.22,"22A3_wild_type"
33.42,4.73,"22A3_wild_type"
22.99,15.81,"22A3_wild_type"
29.02,9.58,"22A3_wild_type"
27.24,11.64,"22A3_wild_type"
29.48,10.2,"22A3_wild_type"
9.46,31.67,"22A3_wild_type"
8.74,32.51,"22A3_wild_type"
14.41,28.05,"22A3_wild_type"
23.82,19.34,"22A3_wild_type"
28.69,14.47,"22A3_wild_type"
31.18,12.15,"22A3_wild_type"
11.91,32.39,"22A3_wild_type"
17.39,26.76,"22A3_wild_type"
2.08,43.11,"22A3_wild_type"
29.49,14.76,"22A3_wild_type"
43.6,0.04,"22A3_wild_type"
36.58,7.85,"22A3_wild_type"
12.71,33.74,"22A3_wild_type"
5.37,41.72,"22A3_wild_type"
32.52,13.41,"22A3_wild_type"
10.14,37.18,"22A3_wild_type"
40,6.25,"22A3_wild_type"
45.16,1.11,"22A3_wild_type"
2.5,45.78,"22A3_wild_type"
36.91,9.98,"22A3_wild_type"
33.72,13.43,"22A3_wild_type"
14.76,33.66,"22A3_wild_type"
30.52,17.31,"22A3_wild_type"
23.76,24.54,"22A3_wild_type"
8.21,41.26,"22A3_wild_type"
13.53,35.83,"22A3_wild_type"
3.07,47.04,"22A3_wild_type"
8.32,42.02,"22A3_wild_type"
33.75,15.5,"22A3_wild_type"
21.95,28.36,"22A3_wild_type"
17.59,33.62,"22A3_wild_type"
1.03,51.31,"22A3_wild_type"
5.56,47.19,"22A3_wild_type"
29.04,22.86,"22A3_wild_type"
30.88,21.21,"22A3_wild_type"
37.6,14.91,"22A3_wild_type"
45.94,6.47,"22A3_wild_type"
12.8,41.29,"22A3_wild_type"
43.51,9.57,"22A3_wild_type"
1.96,54.48,"22A3_wild_type"
29.47,25.87,"22A3_wild_type"
6.9,49.56,"22A3_wild_type"
29.84,25.68,"22A3_wild_type"
16.62,39.95,"22A3_wild_type"
19,38.1,"22A3_wild_type"
37.94,18.45,"22A3_wild_type"
33.35,23.52,"22A3_wild_type"
11.28,48.47,"22A3_wild_type"
19.86,39.5,"22A3_wild_type"
30,29.75,"22A3_wild_type"
25.44,35.11,"22A3_wild_type"
21.84,38.94,"22A3_wild_type"
32.7,27.6,"22A3_wild_type"
51.91,8.01,"22A3_wild_type"
10.79,51.9,"22A3_wild_type"
29.77,32.82,"22A3_wild_type"
34.5,28.47,"22A3_wild_type"
19.3,44.64,"22A3_wild_type"
32.91,30.9,"22A3_wild_type"
28.61,35.47,"22A3_wild_type"
57.94,4.96,"22A3_wild_type"
49.03,15.04,"22A3_wild_type"
23.29,42.23,"22A3_wild_type"
26.73,38.72,"22A3_wild_type"
44.78,20.07,"22A3_wild_type"
21.25,45.68,"22A3_wild_type"
34.08,32.33,"22A3_wild_type"
49.35,16.8,"22A3_wild_type"
25.24,42.68,"22A3_wild_type"
28.42,39.57,"22A3_wild_type"
51.5,15.51,"22A3_wild_type"
4.72,65.37,"22A3_wild_type"
41.38,27.2,"22A3_wild_type"
32.57,36.43,"22A3_wild_type"
21.17,48.61,"22A3_wild_type"
43.8,24.98,"22A3_wild_type"
17.69,52.72,"22A3_wild_type"
15.01,56.25,"22A3_wild_type"
33.3,37.3,"22A3_wild_type"
34.59,35.96,"22A3_wild_type"
21.42,50.22,"22A3_wild_type"
66.34,3.69,"22A3_wild_type"
13.86,58.68,"22A3_wild_type"
60.06,10.37,"22A3_wild_type"
28.62,43.4,"22A3_wild_type"
43.1,28.81,"22A3_wild_type"
47.06,24.85,"22A3_wild_type"
43.19,28.96,"22A3_wild_type"
51.85,20.26,"22A3_wild_type"
10.88,64.12,"22A3_wild_type"
8.3,66.86,"22A3_wild_type"
41.97,31.62,"22A3_wild_type"
12.09,63.86,"22A3_wild_type"
72.15,2.93,"22A3_wild_type"
55.97,20.9,"22A3_wild_type"
22.93,55.68,"22A3_wild_type"
38.53,39.61,"22A3_wild_type"
45.51,32.47,"22A3_wild_type"
32.18,48.59,"22A3_wild_type"
45.03,35.29,"22A3_wild_type"
28.49,52.96,"22A3_wild_type"
45.17,36.74,"22A3_wild_type"
26.34,56.9,"22A3_wild_type"
72.75,10.07,"22A3_wild_type"
42.55,41.76,"22A3_wild_type"
58.05,26.13,"22A3_wild_type"
71.32,12.7,"22A3_wild_type"
39.47,46.55,"22A3_wild_type"
79.9,4.58,"22A3_wild_type"
18.14,69.64,"22A3_wild_type"
42.12,44.96,"22A3_wild_type"
63.97,22.18,"22A3_wild_type"
48.74,38.35,"22A3_wild_type"
40.52,47.2,"22A3_wild_type"
26.16,62.73,"22A3_wild_type"
80.54,6.29,"22A3_wild_type"
40.47,49.25,"22A3_wild_type"
80.8,7.45,"22A3_wild_type"
24.92,66.26,"22A3_wild_type"
36.08,54.7,"22A3_wild_type"
32.73,58.94,"22A3_wild_type"
70.03,20.45,"22A3_wild_type"
40.66,52.45,"22A3_wild_type"
57.96,34.39,"22A3_wild_type"
41.94,51.29,"22A3_wild_type"
49.43,44.46,"22A3_wild_type"
57.41,36.28,"22A3_wild_type"
52.09,41.95,"22A3_wild_type"
53.78,42.55,"22A3_wild_type"
50.3,46.95,"22A3_wild_type"
14.96,84.2,"22A3_wild_type"
34.68,63.64,"22A3_wild_type"
45.8,52.34,"22A3_wild_type"
66.71,30.65,"22A3_wild_type"
59.12,38.62,"22A3_wild_type"
46.37,52.03,"22A3_wild_type"
43.52,55.27,"22A3_wild_type"
38.33,61.4,"22A3_wild_type"
54.74,44.64,"22A3_wild_type"
61.4,37.99,"22A3_wild_type"
21.56,80.09,"22A3_wild_type"
26.19,75.49,"22A3_wild_type"
42.36,58.59,"22A3_wild_type"
66.67,33.32,"22A3_wild_type"
32.18,70.05,"22A3_wild_type"
73.37,27.2,"22A3_wild_type"
55.33,46.83,"22A3_wild_type"
75.67,26.07,"22A3_wild_type"
17.95,87.12,"22A3_wild_type"
55.55,47.94,"22A3_wild_type"
90.2,11.91,"22A3_wild_type"
25.54,80.24,"22A3_wild_type"
46.86,59.25,"22A3_wild_type"
70.92,34.75,"22A3_wild_type"
32.53,75.09,"22A3_wild_type"
61.08,45.36,"22A3_wild_type"
64.8,41.49,"22A3_wild_type"
46.9,61.03,"22A3_wild_type"
50.63,57.26,"22A3_wild_type"
84.22,23.2,"22A3_wild_type"
57.04,52.01,"22A3_wild_type"
35.29,74.9,"22A3_wild_type"
67.38,42.48,"22A3_wild_type"
57.89,52.72,"22A3_wild_type"
44.68,66.91,"22A3_wild_type"
43.08,69.28,"22A3_wild_type"
63.73,48.92,"22A3_wild_type"
44.95,68.98,"22A3_wild_type"
62.45,51.62,"22A3_wild_type"
80.76,33.03,"22A3_wild_type"
30.51,86.02,"22A3_wild_type"
72.36,43.19,"22A3_wild_type"
62.45,53.8,"22A3_wild_type"
69.35,47.22,"22A3_wild_type"
23.95,94.84,"22A3_wild_type"
79.64,36.89,"22A3_wild_type"
96.26,19.97,"22A3_wild_type"
81.99,35.47,"22A3_wild_type"
25.97,95.89,"22A3_wild_type"
79.78,40.43,"22A3_wild_type"
40.74,81.47,"22A3_wild_type"
117.16,2.06,"22A3_wild_type"
56.61,65.92,"22A3_wild_type"
31.93,91.87,"22A3_wild_type"
93.2,28.04,"22A3_wild_type"
18.44,106.57,"22A3_wild_type"
114.1,6.74,"22A3_wild_type"
79.01,43.97,"22A3_wild_type"
98.98,23.27,"22A3_wild_type"
68.32,55.73,"22A3_wild_type"
73.37,51.27,"22A3_wild_type"
62.69,62.47,"22A3_wild_type"
62.83,62.44,"22A3_wild_type"
102.65,22.55,"22A3_wild_type"
50.17,77.5,"22A3_wild_type"
55.01,72.73,"22A3_wild_type"
62.06,65.5,"22A3_wild_type"
101.15,25.18,"22A3_wild_type"
16.16,116.19,"22A3_wild_type"
86.76,43.13,"22A3_wild_type"
71.74,60.96,"22A3_wild_type"
114.75,16.77,"22A3_wild_type"
48.43,87.62,"22A3_wild_type"
56.52,80.19,"22A3_wild_type"
63.29,73.37,"22A3_wild_type"
36.46,102.22,"22A3_wild_type"
62.13,75.76,"22A3_wild_type"
74.56,63.68,"22A3_wild_type"
57.46,82.02,"22A3_wild_type"
33.77,107.45,"22A3_wild_type"
82.93,56.26,"22A3_wild_type"
47.87,94.27,"22A3_wild_type"
138.5,0.27,"22A3_wild_type"
72.54,70.74,"22A3_wild_type"
66.44,78.88,"22A3_wild_type"
103.71,40.44,"22A3_wild_type"
117.78,26.38,"22A3_wild_type"
79.55,67.16,"22A3_wild_type"
51.93,97.16,"22A3_wild_type"
23.41,127.35,"22A3_wild_type"
92.01,56.74,"22A3_wild_type"
103.69,45.64,"22A3_wild_type"
73.39,77.5,"22A3_wild_type"
90.91,59.43,"22A3_wild_type"
96.24,55.17,"22A3_wild_type"
35.19,119.83,"22A3_wild_type"
40.5,114.77,"22A3_wild_type"
92.05,61.31,"22A3_wild_type"
74.8,79.6,"22A3_wild_type"
18.59,139.77,"22A3_wild_type"
138.08,14.69,"22A3_wild_type"
73.46,82.76,"22A3_wild_type"
78.35,79.55,"22A3_wild_type"
73.08,85.91,"22A3_wild_type"
31.2,130.04,"22A3_wild_type"
49.08,112.4,"22A3_wild_type"
58.02,103.26,"22A3_wild_type"
126.3,32.5,"22A3_wild_type"
101.56,59.83,"22A3_wild_type"
97.93,64.2,"22A3_wild_type"
79.27,85.79,"22A3_wild_type"
76.69,88.96,"22A3_wild_type"
69.37,99.03,"22A3_wild_type"
46.7,122.99,"22A3_wild_type"
83.9,84.14,"22A3_wild_type"
81.32,86.86,"22A3_wild_type"
138.64,27.94,"22A3_wild_type"
91.19,78.43,"22A3_wild_type"
133.52,34.56,"22A3_wild_type"
60.17,111.39,"22A3_wild_type"
95.66,74.29,"22A3_wild_type"
73.44,98.84,"22A3_wild_type"
86.9,86.06,"22A3_wild_type"
74.62,99.24,"22A3_wild_type"
136.79,35.53,"22A3_wild_type"
126.43,47.03,"22A3_wild_type"
47.58,130.67,"22A3_wild_type"
92,84.21,"22A3_wild_type"
94.78,81.49,"22A3_wild_type"
108.07,69.47,"22A3_wild_type"
95.69,82.46,"22A3_wild_type"
74.9,105.67,"22A3_wild_type"
103.5,76.14,"22A3_wild_type"
68.83,112.91,"22A3_wild_type"
77.44,104.83,"22A3_wild_type"
85,97.78,"22A3_wild_type"
62.25,121.82,"22A3_wild_type"
77.52,106.56,"22A3_wild_type"
81.14,103.16,"22A3_wild_type"
54.25,131.35,"22A3_wild_type"
77,109.76,"22A3_wild_type"
64.65,123.7,"22A3_wild_type"
158.95,25.54,"22A3_wild_type"
82.6,105.81,"22A3_wild_type"
94.82,93.18,"22A3_wild_type"
77.4,111.44,"22A3_wild_type"
85.87,102.57,"22A3_wild_type"
143.75,42.01,"22A3_wild_type"
42,148.92,"22A3_wild_type"
109.76,78.25,"22A3_wild_type"
103.26,85.09,"22A3_wild_type"
54.63,136.46,"22A3_wild_type"
97.77,91.59,"22A3_wild_type"
68.62,123.69,"22A3_wild_type"
120.11,70.3,"22A3_wild_type"
51.25,143.21,"22A3_wild_type"
174.04,15.04,"22A3_wild_type"
95.53,98.19,"22A3_wild_type"
133.39,58.72,"22A3_wild_type"
119.98,72.83,"22A3_wild_type"
131.75,60.52,"22A3_wild_type"
92.99,103.6,"22A3_wild_type"
133.21,62.38,"22A3_wild_type"
90.7,109.38,"22A3_wild_type"
97.18,103.96,"22A3_wild_type"
44.69,160.13,"22A3_wild_type"
96.39,106.92,"22A3_wild_type"
141.06,61.59,"22A3_wild_type"
123.4,80.19,"22A3_wild_type"
129.04,74.67,"22A3_wild_type"
174.3,27.77,"22A3_wild_type"
95.95,110.93,"22A3_wild_type"
141.02,63.98,"22A3_wild_type"
143.03,62.89,"22A3_wild_type"
80.5,129.2,"22A3_wild_type"
137.88,69.52,"22A3_wild_type"
137.77,70.07,"22A3_wild_type"
76.94,134.32,"22A3_wild_type"
121.11,89.32,"22A3_wild_type"
115.73,96.32,"22A3_wild_type"
117.73,95.47,"22A3_wild_type"
101.46,114.74,"22A3_wild_type"
98.91,119.4,"22A3_wild_type"
77.6,142.3,"22A3_wild_type"
162.49,53.54,"22A3_wild_type"
86.72,133.38,"22A3_wild_type"
100.23,119.59,"22A3_wild_type"
123.33,95.47,"22A3_wild_type"
165.73,51.8,"22A3_wild_type"
142.48,76.33,"22A3_wild_type"
121.39,98.9,"22A3_wild_type"
183.25,34.48,"22A3_wild_type"
73.32,149.72,"22A3_wild_type"
163.46,57.05,"22A3_wild_type"
136.49,86.79,"22A3_wild_type"
79.03,148.07,"22A3_wild_type"
67.14,160.99,"22A3_wild_type"
114.82,112.26,"22A3_wild_type"
136.99,89.46,"22A3_wild_type"
69.21,160.43,"22A3_wild_type"
162.08,63.32,"22A3_wild_type"
88.34,140.72,"22A3_wild_type"
67.55,162.62,"22A3_wild_type"
94.28,134.72,"22A3_wild_type"
135.54,91.74,"22A3_wild_type"
130.73,97.57,"22A3_wild_type"
76.74,154.17,"22A3_wild_type"
161.49,67.58,"22A3_wild_type"
129.38,101.35,"22A3_wild_type"
116.79,114.85,"22A3_wild_type"
177.57,51.96,"22A3_wild_type"
188.8,40.73,"22A3_wild_type"
47.94,188.23,"22A3_wild_type"
49.2,189.68,"22A3_wild_type"
85.54,151.77,"22A3_wild_type"
106.33,130.42,"22A3_wild_type"
118.79,117.4,"22A3_wild_type"
183.23,50.18,"22A3_wild_type"
62.47,176.79,"22A3_wild_type"
122.05,114.58,"22A3_wild_type"
128.64,107.7,"22A3_wild_type"
66.8,172.96,"22A3_wild_type"
75,164.98,"22A3_wild_type"
176.76,62.23,"22A3_wild_type"
157.43,83.2,"22A3_wild_type"
183.44,56.45,"22A3_wild_type"
98.95,145.19,"22A3_wild_type"
71.34,174.26,"22A3_wild_type"
38.25,209.99,"22A3_wild_type"
131.94,111.92,"22A3_wild_type"
126.58,120.92,"22A3_wild_type"
149.4,97.56,"22A3_wild_type"
114.09,134.61,"22A3_wild_type"
44.78,207.54,"22A3_wild_type"
169.15,77.5,"22A3_wild_type"
110.81,139.2,"22A3_wild_type"
97.32,155.51,"22A3_wild_type"
150.91,100.61,"22A3_wild_type"
13.33,245.52,"22A3_wild_type"
96.44,158.93,"22A3_wild_type"
110.37,145.48,"22A3_wild_type"
114.87,141.46,"22A3_wild_type"
133.15,123.39,"22A3_wild_type"
132.99,123.59,"22A3_wild_type"
141.73,114.62,"22A3_wild_type"
77.44,182.07,"22A3_wild_type"
54.02,206.83,"22A3_wild_type"
65.31,196.25,"22A3_wild_type"
87.07,173.63,"22A3_wild_type"
56.76,206.58,"22A3_wild_type"
107.12,156.64,"22A3_wild_type"
126.64,136.79,"22A3_wild_type"
114.36,155.48,"22A3_wild_type"
231.75,33.82,"22A3_wild_type"
164.31,105.7,"22A3_wild_type"
146.22,127.57,"22A3_wild_type"
146.94,129.74,"22A3_wild_type"
103.59,175.52,"22A3_wild_type"
92.91,187.59,"22A3_wild_type"
144.16,134.64,"22A3_wild_type"
178.92,99.82,"22A3_wild_type"
105.95,176.58,"22A3_wild_type"
199.14,79.77,"22A3_wild_type"
139.16,143.89,"22A3_wild_type"
161.57,120.56,"22A3_wild_type"
150.28,132.46,"22A3_wild_type"
162.91,119.55,"22A3_wild_type"
107.66,177.53,"22A3_wild_type"
141.61,142.88,"22A3_wild_type"
84.4,204.5,"22A3_wild_type"
107.52,180.35,"22A3_wild_type"
152.57,135.51,"22A3_wild_type"
184.14,102.64,"22A3_wild_type"
66.95,225.9,"22A3_wild_type"
158.03,130.77,"22A3_wild_type"
140.12,149.84,"22A3_wild_type"
108.19,186.02,"22A3_wild_type"
151.59,141.7,"22A3_wild_type"
124.84,172.2,"22A3_wild_type"
71.73,228.98,"22A3_wild_type"
130.09,169.34,"22A3_wild_type"
178.08,119.37,"22A3_wild_type"
164.66,133.57,"22A3_wild_type"
179.24,118.46,"22A3_wild_type"
120.74,179.73,"22A3_wild_type"
197.56,100.43,"22A3_wild_type"
162.49,137.6,"22A3_wild_type"
119.65,183.25,"22A3_wild_type"
81.7,223.15,"22A3_wild_type"
186.62,113.32,"22A3_wild_type"
111.5,193.85,"22A3_wild_type"
134.13,172.88,"22A3_wild_type"
171.03,134.37,"22A3_wild_type"
224.64,79.52,"22A3_wild_type"
132.89,175.99,"22A3_wild_type"
142.55,166.89,"22A3_wild_type"
147.53,161.96,"22A3_wild_type"
198.6,109.06,"22A3_wild_type"
132.86,177.91,"22A3_wild_type"
172.67,136.64,"22A3_wild_type"
126.67,185,"22A3_wild_type"
156.48,154.27,"22A3_wild_type"
135.38,176.51,"22A3_wild_type"
49.73,266.28,"22A3_wild_type"
235.81,71.86,"22A3_wild_type"
227.1,81.48,"22A3_wild_type"
111.43,202.87,"22A3_wild_type"
170.12,141.48,"22A3_wild_type"
168.1,143.78,"22A3_wild_type"
173.08,138.57,"22A3_wild_type"
222.19,87.43,"22A3_wild_type"
112.21,203.43,"22A3_wild_type"
142.75,172.57,"22A3_wild_type"
178.47,135.48,"22A3_wild_type"
103.29,214.35,"22A3_wild_type"
267.42,42.91,"22A3_wild_type"
146.58,169.71,"22A3_wild_type"
161.99,153.79,"22A3_wild_type"
277.33,34.59,"22A3_wild_type"
157.14,160.75,"22A3_wild_type"
148.22,170.7,"22A3_wild_type"
193.2,123.72,"22A3_wild_type"
118.5,201.95,"22A3_wild_type"
185.63,131.96,"22A3_wild_type"
138.34,181.57,"22A3_wild_type"
156.78,163.48,"22A3_wild_type"
179.84,139.73,"22A3_wild_type"
115.63,209.31,"22A3_wild_type"
195.35,126.7,"22A3_wild_type"
124.06,203.03,"22A3_wild_type"
133.56,194.85,"22A3_wild_type"
81.83,250.15,"22A3_wild_type"
271.22,52.18,"22A3_wild_type"
207.44,120.04,"22A3_wild_type"
188.74,140.17,"22A3_wild_type"
133.56,199.48,"22A3_wild_type"
111.01,224.74,"22A3_wild_type"
131.59,203.98,"22A3_wild_type"
234.5,96.55,"22A3_wild_type"
143.25,194.33,"22A3_wild_type"
234.7,98.86,"22A3_wild_type"
139.18,199.76,"22A3_wild_type"
103.9,236.94,"22A3_wild_type"
155.26,183.36,"22A3_wild_type"
163.14,176.13,"22A3_wild_type"
88.75,255.62,"22A3_wild_type"
132.73,209.65,"22A3_wild_type"
178.39,162.39,"22A3_wild_type"
115.81,227.94,"22A3_wild_type"
181.89,160.29,"22A3_wild_type"
191.55,150.76,"22A3_wild_type"
110.51,237.1,"22A3_wild_type"
172.07,173.05,"22A3_wild_type"
167.06,179.36,"22A3_wild_type"
231.75,111.73,"22A3_wild_type"
187.18,158.42,"22A3_wild_type"
117.55,232.47,"22A3_wild_type"
198.38,147.85,"22A3_wild_type"
141.5,207.55,"22A3_wild_type"
225.63,120.27,"22A3_wild_type"
177.57,172.1,"22A3_wild_type"
178.66,171.13,"22A3_wild_type"
207.19,141.47,"22A3_wild_type"
249.66,97.16,"22A3_wild_type"
276.03,71.48,"22A3_wild_type"
186.8,165.44,"22A3_wild_type"
170.68,182.87,"22A3_wild_type"
137.52,217.75,"22A3_wild_type"
181.33,171.95,"22A3_wild_type"
119.65,236.92,"22A3_wild_type"
201.54,151.25,"22A3_wild_type"
187.2,167.07,"22A3_wild_type"
123.5,233.9,"22A3_wild_type"
204.98,148.75,"22A3_wild_type"
183.57,172.75,"22A3_wild_type"
127.01,232.36,"22A3_wild_type"
110.01,250.44,"22A3_wild_type"
234.28,120.48,"22A3_wild_type"
237.85,117.11,"22A3_wild_type"
153.47,206.03,"22A3_wild_type"
150.99,210.07,"22A3_wild_type"
147.48,215.22,"22A3_wild_type"
206.88,153.58,"22A3_wild_type"
73.12,294.64,"22A3_wild_type"
306.81,50.78,"22A3_wild_type"
227.78,135.13,"22A3_wild_type"
191.45,174.78,"22A3_wild_type"
291.24,72.43,"22A3_wild_type"
