"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
2345.45,597.19,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
203.96,38.15,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
86.76,67.2,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
905.49,287.17,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
731.14,115.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
34.26,3.17,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
685.67,228.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
88.72,21.86,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1171.95,671.79,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
417.73,74.5,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
995.16,172.24,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
540.78,151.32,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
338.73,117.36,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1062.36,448.61,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
293.89,70.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
859.43,425.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
594.2,146.81,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
174.5,81.64,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
33.83,99.28,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
145.48,13.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
493.91,181.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1302.15,470.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
62.45,45.64,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
220.47,96.99,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1198.18,591.14,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1098.5,513.89,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
313.44,82.91,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
886.69,198.25,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
34.8,11.59,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
56.91,6.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
467.93,111.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
164.79,32.72,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1161.97,141.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
708.91,173.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
524.76,290.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
729.51,256.9,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1290.35,381.96,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
86.46,8.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
111.72,50.83,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
158.11,54.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1108.67,329.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
869.38,302.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
402.37,143.86,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
265.62,222.06,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
144.88,31.33,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
183.62,656.48,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
455.8,94.62,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
168.91,31.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
242.91,119.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
679.88,204.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
102.25,13.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
374.21,203.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
573.77,346.41,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
351.14,217.15,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
201.81,163.23,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
641.35,335.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2921.05,1802.95,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
986.69,384.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
58.62,99.8,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1478.04,782.58,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
551.67,68.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2510.37,2679.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
293.84,78.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
330.43,159.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1017.82,676.8,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1421.63,777.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
55.8,13.79,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1654.54,1631.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
466.17,307.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
310.75,452.55,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
124.4,2.23,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
281.98,130.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
761.17,302.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1658.13,732.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
817.76,451.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
371.53,227.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
681.07,475.84,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
462.51,52.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
777.85,324.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
424.09,21.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
510.57,304.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
205.02,29.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
612.53,676.8,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
501.51,167.4,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
877.52,341.41,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
250.85,45.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
5.07,88.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
423.02,575.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
109.71,118,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
357.17,304.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
300.48,61.75,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
635.07,159.78,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
532.46,340.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1761.19,727.64,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
265.23,221.01,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
205.28,156.96,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
992.92,305.28,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1015.79,639.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2.03,38.89,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
796.7,345.81,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
293.12,65.63,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1192.78,314.06,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
325.79,15.93,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
87.63,6.14,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1180.73,562.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
93.08,31.02,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
179.67,61.34,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
391.47,178.82,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
247.35,57.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
223.82,93.12,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
172.32,147.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
204.4,84.43,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
70.09,88.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
171.09,5.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
265.82,226.8,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
537.38,206.12,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2088.82,1813.98,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
922.56,464.84,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
271.48,13.91,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
466.76,410.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
568.29,317.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1208.47,550.57,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
579.75,235.82,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
589.33,361.54,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
796.41,508.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
483.82,309.75,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
5.79,44.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
773.45,360.23,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
565.95,384.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1490.26,574.33,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
417.94,194.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
217.19,80.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
935.1,17.72,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1499.94,637.36,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
904.04,474.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
524.13,162.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
992.95,441.39,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
243.28,166.83,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
818.68,732.95,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
454.74,164.61,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
656.13,373.07,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1331.58,1061.82,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
804.26,326.36,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
291.62,64.64,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
452.92,44.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
753.41,388.4,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
459.08,208.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
479.6,126.45,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
596.06,240.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
334.65,293.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
333.76,28.96,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
178.92,28.6,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
697.33,853.35,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
405.87,186.45,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1185.49,825.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
263.07,62.15,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
628.55,247.58,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
575.25,116.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1315.16,821.48,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
190.78,42.87,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
411.02,200.56,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
258.98,77.42,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
185.98,444.75,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
503.42,199.58,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
829.49,410.93,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
729.27,401.07,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1167.76,387.87,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
312.94,18.36,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
779.53,525.08,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
848.11,294.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
376.44,321.41,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
281.31,252.35,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
374.61,96.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
802.11,539.44,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
95.88,54.11,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
222.93,115.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
818.16,423.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
644.97,373.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1947.93,933.25,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
687.68,216.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
520.21,236.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
548.97,100.63,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1279.66,553.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
231.71,65.17,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
642.94,420.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
351.2,82.51,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
703.5,327.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
314.51,67.05,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
166.38,10.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
625.53,420.65,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
730.4,142.48,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1214.64,492.58,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
13.03,178.89,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
880.41,947.05,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
473.36,227.51,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1027.37,296.59,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
261.36,68.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1306.54,894.61,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
439.12,86.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
407.64,43.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
228.33,176.69,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
510.13,192.01,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
395.85,80.34,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1742.43,447.26,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1736.02,453.8,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
587.19,312.76,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1159.4,351.54,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1264.61,529.05,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
134.29,16.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
221.49,276.43,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
842.36,192.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
128.78,11.65,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
219.11,123.89,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
780.86,271.33,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
278.79,57.83,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
404.62,24.18,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
759.78,203.01,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
245.76,101.66,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1391.13,731.08,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
472.57,118.19,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1106.89,245.76,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
712.87,160.78,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1132.31,398.63,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
932.48,464.25,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1078.21,231.98,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
894.11,204.64,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
349.1,57.96,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
339.4,9.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
896.72,398.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
481.77,191.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
392.5,148.26,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1480.64,450.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
554.12,96.18,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
381.95,43.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1835.55,789.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
844.66,265.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1718.36,1170.79,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
231.65,21.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
47.43,13.39,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1385.38,364.55,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
535.54,149.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1288.9,528.77,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
561.53,39.14,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
355.27,156.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
986.27,73.99,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
300.82,41.43,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
50.68,137.77,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1184.7,469.79,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
831.02,310.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
461.29,438.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
394,157.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
479.29,176.76,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
74.39,137.45,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
601.35,322.08,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
578.9,285.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
82.63,122.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
96.6,76.83,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1561.73,642.77,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
512.82,180.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
616.86,139.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
48.79,201.2,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
95.61,91.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
622.75,462.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1047.05,566.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2228.32,1292.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
760.28,92.58,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2339.99,1213.98,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
258.51,110.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1305.6,790.65,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
6.07,127.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
351.26,131.5,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
590.73,254.32,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
270.22,86.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2857.55,1529.91,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
453.28,219.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
281.68,137.19,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1524.2,735.24,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
399.39,192.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
302.52,169.41,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
515.53,140.05,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
542.62,418.35,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
198.74,192.74,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
366.74,146.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
151.8,34.27,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
765.82,373.06,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
666.18,340.55,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
602.56,731.47,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
161.15,174.27,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1101.45,23.91,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1296.11,339.3,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1230.03,1229.75,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
392.65,684.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2758.17,2706.45,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
358.81,80.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
365.78,470.53,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
353.47,116.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
188.54,174.27,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
544.94,1017.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
456.34,241.08,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
785.35,290.2,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
220.3,5.73,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
212.41,29.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
230.54,146.92,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
112.36,163.97,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
235.07,28.04,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
133.43,46.46,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
232.99,45.37,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1039.73,921.14,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2148,1695.15,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
277.1,146.97,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2428.85,2011.97,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
633.95,308.33,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
175.31,16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2331.94,1831.67,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
829.71,640.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1376.97,494.16,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
741.86,186.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
40.48,8.99,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
849.79,365.89,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
648.94,350.89,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
46.5,163.17,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
41.41,113.09,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1458.29,633.98,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
689,202.94,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
346.39,227.79,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
481.37,302.76,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
786.15,513.29,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
890.59,497.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
448.21,137.27,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
856.2,282.58,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
859.72,742.5,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
745.06,470.1,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
151.86,65.22,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
484.6,348.49,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
183.94,13.35,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
931.62,360.9,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
691.47,446.38,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
2714.16,1124.31,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
255.95,48.71,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
984.07,608.05,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
57.25,352.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
552.51,141.85,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1608.11,777.39,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
414.05,167.13,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1530.97,1009.91,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
543.92,256.2,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
304,45.79,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
212.85,81.68,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
216.02,37.4,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1841.92,1192.21,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
159.9,15.9,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
334.22,64.2,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
91.8,43.48,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
1023.9,624.03,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
528.08,221.52,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
219.06,37.51,"sfGFP_Sens_mutant/ mCherry_Sens_wild_type"
