"sfGFP_Sens_molecules","mCherry_Sens_molecules","genotype"
41.85,59.18,"Tandem sfGFP-mCherry-Sens"
23.44,22.68,"Tandem sfGFP-mCherry-Sens"
223.91,356.77,"Tandem sfGFP-mCherry-Sens"
56.89,23.41,"Tandem sfGFP-mCherry-Sens"
380.4,363.42,"Tandem sfGFP-mCherry-Sens"
300.26,279.51,"Tandem sfGFP-mCherry-Sens"
240.93,363.23,"Tandem sfGFP-mCherry-Sens"
1813.99,1316.82,"Tandem sfGFP-mCherry-Sens"
382.3,341.25,"Tandem sfGFP-mCherry-Sens"
118.55,83.21,"Tandem sfGFP-mCherry-Sens"
3.46,30.64,"Tandem sfGFP-mCherry-Sens"
98.39,61.35,"Tandem sfGFP-mCherry-Sens"
67.38,37.9,"Tandem sfGFP-mCherry-Sens"
92.07,65.03,"Tandem sfGFP-mCherry-Sens"
118.94,88.02,"Tandem sfGFP-mCherry-Sens"
243.54,60.59,"Tandem sfGFP-mCherry-Sens"
400.59,345.8,"Tandem sfGFP-mCherry-Sens"
151.74,57.61,"Tandem sfGFP-mCherry-Sens"
400.81,347.47,"Tandem sfGFP-mCherry-Sens"
302.94,345.99,"Tandem sfGFP-mCherry-Sens"
51.13,75.13,"Tandem sfGFP-mCherry-Sens"
90.11,24.92,"Tandem sfGFP-mCherry-Sens"
12.26,90.54,"Tandem sfGFP-mCherry-Sens"
463.87,348.91,"Tandem sfGFP-mCherry-Sens"
42.88,41.72,"Tandem sfGFP-mCherry-Sens"
126.33,146.09,"Tandem sfGFP-mCherry-Sens"
254.89,366.81,"Tandem sfGFP-mCherry-Sens"
657.9,303.81,"Tandem sfGFP-mCherry-Sens"
492.87,426,"Tandem sfGFP-mCherry-Sens"
678.51,581.31,"Tandem sfGFP-mCherry-Sens"
204.89,165.36,"Tandem sfGFP-mCherry-Sens"
498.3,360.88,"Tandem sfGFP-mCherry-Sens"
75.77,109.89,"Tandem sfGFP-mCherry-Sens"
982.49,841.53,"Tandem sfGFP-mCherry-Sens"
180.91,206.15,"Tandem sfGFP-mCherry-Sens"
944.29,837.18,"Tandem sfGFP-mCherry-Sens"
12.33,91.56,"Tandem sfGFP-mCherry-Sens"
121.68,76.86,"Tandem sfGFP-mCherry-Sens"
349.52,332.6,"Tandem sfGFP-mCherry-Sens"
201.04,264.15,"Tandem sfGFP-mCherry-Sens"
412.34,455.01,"Tandem sfGFP-mCherry-Sens"
543.36,430.09,"Tandem sfGFP-mCherry-Sens"
675.22,553.04,"Tandem sfGFP-mCherry-Sens"
231.36,306.61,"Tandem sfGFP-mCherry-Sens"
771.32,634.93,"Tandem sfGFP-mCherry-Sens"
192.19,186.13,"Tandem sfGFP-mCherry-Sens"
456.89,421.3,"Tandem sfGFP-mCherry-Sens"
267.94,281.46,"Tandem sfGFP-mCherry-Sens"
323.58,328.44,"Tandem sfGFP-mCherry-Sens"
134.62,126.57,"Tandem sfGFP-mCherry-Sens"
290.73,161.56,"Tandem sfGFP-mCherry-Sens"
1088.68,725.06,"Tandem sfGFP-mCherry-Sens"
739.44,667.47,"Tandem sfGFP-mCherry-Sens"
743.82,632.25,"Tandem sfGFP-mCherry-Sens"
200.67,197.23,"Tandem sfGFP-mCherry-Sens"
222.76,286.06,"Tandem sfGFP-mCherry-Sens"
107.91,102.31,"Tandem sfGFP-mCherry-Sens"
249.99,277.32,"Tandem sfGFP-mCherry-Sens"
343.34,377.4,"Tandem sfGFP-mCherry-Sens"
218.94,218.84,"Tandem sfGFP-mCherry-Sens"
637.66,558.93,"Tandem sfGFP-mCherry-Sens"
2092.4,1512.37,"Tandem sfGFP-mCherry-Sens"
69.45,66.36,"Tandem sfGFP-mCherry-Sens"
1351.55,1170.62,"Tandem sfGFP-mCherry-Sens"
1315.2,1332.38,"Tandem sfGFP-mCherry-Sens"
1103.73,993.97,"Tandem sfGFP-mCherry-Sens"
583.59,565.02,"Tandem sfGFP-mCherry-Sens"
451.03,481.58,"Tandem sfGFP-mCherry-Sens"
636.53,579.79,"Tandem sfGFP-mCherry-Sens"
921.42,860.97,"Tandem sfGFP-mCherry-Sens"
615.9,491.26,"Tandem sfGFP-mCherry-Sens"
968.57,876.5,"Tandem sfGFP-mCherry-Sens"
323.08,442.52,"Tandem sfGFP-mCherry-Sens"
1437.07,1318.53,"Tandem sfGFP-mCherry-Sens"
761.16,823.23,"Tandem sfGFP-mCherry-Sens"
1421.47,1185.42,"Tandem sfGFP-mCherry-Sens"
314.51,323.05,"Tandem sfGFP-mCherry-Sens"
551.58,526.57,"Tandem sfGFP-mCherry-Sens"
3283.34,2629.77,"Tandem sfGFP-mCherry-Sens"
2709.01,2195.24,"Tandem sfGFP-mCherry-Sens"
479.03,387.72,"Tandem sfGFP-mCherry-Sens"
737.67,670.91,"Tandem sfGFP-mCherry-Sens"
505.71,493.56,"Tandem sfGFP-mCherry-Sens"
233.83,223.77,"Tandem sfGFP-mCherry-Sens"
649.83,729.09,"Tandem sfGFP-mCherry-Sens"
671.82,516.84,"Tandem sfGFP-mCherry-Sens"
563.36,738.68,"Tandem sfGFP-mCherry-Sens"
147.85,166.68,"Tandem sfGFP-mCherry-Sens"
660.35,511.73,"Tandem sfGFP-mCherry-Sens"
137.89,77.88,"Tandem sfGFP-mCherry-Sens"
32.33,89.7,"Tandem sfGFP-mCherry-Sens"
2679.2,2171.52,"Tandem sfGFP-mCherry-Sens"
342.16,473.47,"Tandem sfGFP-mCherry-Sens"
85.73,94.09,"Tandem sfGFP-mCherry-Sens"
180.93,184.61,"Tandem sfGFP-mCherry-Sens"
10.61,79.1,"Tandem sfGFP-mCherry-Sens"
219,310.99,"Tandem sfGFP-mCherry-Sens"
1116.95,1060.75,"Tandem sfGFP-mCherry-Sens"
266.38,328.63,"Tandem sfGFP-mCherry-Sens"
2224.4,2052.98,"Tandem sfGFP-mCherry-Sens"
269.42,406.91,"Tandem sfGFP-mCherry-Sens"
585.29,636.6,"Tandem sfGFP-mCherry-Sens"
508.75,360.74,"Tandem sfGFP-mCherry-Sens"
240.33,193.27,"Tandem sfGFP-mCherry-Sens"
25.54,87.85,"Tandem sfGFP-mCherry-Sens"
578.62,663.18,"Tandem sfGFP-mCherry-Sens"
2.68,23.39,"Tandem sfGFP-mCherry-Sens"
569.84,450.82,"Tandem sfGFP-mCherry-Sens"
581.14,570.4,"Tandem sfGFP-mCherry-Sens"
1083.37,865.02,"Tandem sfGFP-mCherry-Sens"
75.92,56.42,"Tandem sfGFP-mCherry-Sens"
1577.87,1465.95,"Tandem sfGFP-mCherry-Sens"
517.2,578.15,"Tandem sfGFP-mCherry-Sens"
837.67,843.53,"Tandem sfGFP-mCherry-Sens"
748.57,639.2,"Tandem sfGFP-mCherry-Sens"
46.15,82.11,"Tandem sfGFP-mCherry-Sens"
970.89,891.82,"Tandem sfGFP-mCherry-Sens"
9.27,232.33,"Tandem sfGFP-mCherry-Sens"
2929.91,2403.71,"Tandem sfGFP-mCherry-Sens"
336.87,366.62,"Tandem sfGFP-mCherry-Sens"
197.11,385.94,"Tandem sfGFP-mCherry-Sens"
285.47,286.86,"Tandem sfGFP-mCherry-Sens"
1949.98,1529.95,"Tandem sfGFP-mCherry-Sens"
772.57,806.87,"Tandem sfGFP-mCherry-Sens"
260.86,240.3,"Tandem sfGFP-mCherry-Sens"
682.47,674.57,"Tandem sfGFP-mCherry-Sens"
37.58,55.77,"Tandem sfGFP-mCherry-Sens"
1389.5,1224.98,"Tandem sfGFP-mCherry-Sens"
780.67,791.65,"Tandem sfGFP-mCherry-Sens"
83.1,177.83,"Tandem sfGFP-mCherry-Sens"
23.66,198.93,"Tandem sfGFP-mCherry-Sens"
1116.59,1035.84,"Tandem sfGFP-mCherry-Sens"
3410.61,3001.28,"Tandem sfGFP-mCherry-Sens"
884.24,840.28,"Tandem sfGFP-mCherry-Sens"
122.83,163.75,"Tandem sfGFP-mCherry-Sens"
1394.1,1377.93,"Tandem sfGFP-mCherry-Sens"
64.57,43.99,"Tandem sfGFP-mCherry-Sens"
37.38,104.83,"Tandem sfGFP-mCherry-Sens"
75.81,77.65,"Tandem sfGFP-mCherry-Sens"
1699.99,1509.18,"Tandem sfGFP-mCherry-Sens"
3406.42,2962.47,"Tandem sfGFP-mCherry-Sens"
623.99,990.63,"Tandem sfGFP-mCherry-Sens"
98.2,193.29,"Tandem sfGFP-mCherry-Sens"
55.76,108.42,"Tandem sfGFP-mCherry-Sens"
1463.39,1528.66,"Tandem sfGFP-mCherry-Sens"
295.3,343.42,"Tandem sfGFP-mCherry-Sens"
19.41,63.82,"Tandem sfGFP-mCherry-Sens"
2191.61,1830.69,"Tandem sfGFP-mCherry-Sens"
1052.13,941.73,"Tandem sfGFP-mCherry-Sens"
1032.91,953.36,"Tandem sfGFP-mCherry-Sens"
1472.45,1315.83,"Tandem sfGFP-mCherry-Sens"
36.08,33.08,"Tandem sfGFP-mCherry-Sens"
361.04,450.78,"Tandem sfGFP-mCherry-Sens"
523.47,530.56,"Tandem sfGFP-mCherry-Sens"
434.2,437.34,"Tandem sfGFP-mCherry-Sens"
1918.97,1620.4,"Tandem sfGFP-mCherry-Sens"
1613.93,1290.93,"Tandem sfGFP-mCherry-Sens"
693.31,681.12,"Tandem sfGFP-mCherry-Sens"
591.64,645.07,"Tandem sfGFP-mCherry-Sens"
70.34,110.1,"Tandem sfGFP-mCherry-Sens"
1157.52,1166.21,"Tandem sfGFP-mCherry-Sens"
82.39,73.17,"Tandem sfGFP-mCherry-Sens"
4.81,47.17,"Tandem sfGFP-mCherry-Sens"
336.1,319.26,"Tandem sfGFP-mCherry-Sens"
6.97,86.89,"Tandem sfGFP-mCherry-Sens"
610.65,701.96,"Tandem sfGFP-mCherry-Sens"
1321.47,1359.62,"Tandem sfGFP-mCherry-Sens"
6.08,28.33,"Tandem sfGFP-mCherry-Sens"
625.33,700.22,"Tandem sfGFP-mCherry-Sens"
1030.92,1351.65,"Tandem sfGFP-mCherry-Sens"
1120.89,1058.9,"Tandem sfGFP-mCherry-Sens"
931.98,776.97,"Tandem sfGFP-mCherry-Sens"
1910.09,1774.26,"Tandem sfGFP-mCherry-Sens"
459.01,702.38,"Tandem sfGFP-mCherry-Sens"
306.27,312.21,"Tandem sfGFP-mCherry-Sens"
530.96,424.48,"Tandem sfGFP-mCherry-Sens"
1123.14,1072.37,"Tandem sfGFP-mCherry-Sens"
1799.71,1451.31,"Tandem sfGFP-mCherry-Sens"
3842.05,3429.31,"Tandem sfGFP-mCherry-Sens"
1232.6,1068.39,"Tandem sfGFP-mCherry-Sens"
1251,1128.22,"Tandem sfGFP-mCherry-Sens"
334.34,444.05,"Tandem sfGFP-mCherry-Sens"
2332.35,2813.52,"Tandem sfGFP-mCherry-Sens"
420.55,432.41,"Tandem sfGFP-mCherry-Sens"
33.93,47.54,"Tandem sfGFP-mCherry-Sens"
668.17,724.59,"Tandem sfGFP-mCherry-Sens"
282.61,398.94,"Tandem sfGFP-mCherry-Sens"
651.76,662.82,"Tandem sfGFP-mCherry-Sens"
632.63,654.43,"Tandem sfGFP-mCherry-Sens"
2695.04,2620.94,"Tandem sfGFP-mCherry-Sens"
3377.17,2995.8,"Tandem sfGFP-mCherry-Sens"
2743.41,2512.79,"Tandem sfGFP-mCherry-Sens"
681.1,737.41,"Tandem sfGFP-mCherry-Sens"
322.73,358.5,"Tandem sfGFP-mCherry-Sens"
284.42,515.6,"Tandem sfGFP-mCherry-Sens"
2253.38,2206.18,"Tandem sfGFP-mCherry-Sens"
132.86,157.45,"Tandem sfGFP-mCherry-Sens"
231.49,117.1,"Tandem sfGFP-mCherry-Sens"
13.21,114.18,"Tandem sfGFP-mCherry-Sens"
1240.95,891.5,"Tandem sfGFP-mCherry-Sens"
513.15,494.4,"Tandem sfGFP-mCherry-Sens"
1901.41,1642.23,"Tandem sfGFP-mCherry-Sens"
426.03,693.55,"Tandem sfGFP-mCherry-Sens"
530.07,479.75,"Tandem sfGFP-mCherry-Sens"
324.98,395.5,"Tandem sfGFP-mCherry-Sens"
1023.39,1153.67,"Tandem sfGFP-mCherry-Sens"
19.58,44.56,"Tandem sfGFP-mCherry-Sens"
1119.03,902.35,"Tandem sfGFP-mCherry-Sens"
82.78,119.25,"Tandem sfGFP-mCherry-Sens"
196.18,182.28,"Tandem sfGFP-mCherry-Sens"
260.43,359.4,"Tandem sfGFP-mCherry-Sens"
95.03,121.82,"Tandem sfGFP-mCherry-Sens"
12.71,43.49,"Tandem sfGFP-mCherry-Sens"
2155.8,1793.52,"Tandem sfGFP-mCherry-Sens"
459.81,451.17,"Tandem sfGFP-mCherry-Sens"
1478.64,1392.62,"Tandem sfGFP-mCherry-Sens"
458.21,535.86,"Tandem sfGFP-mCherry-Sens"
1431.36,1239.77,"Tandem sfGFP-mCherry-Sens"
316.94,358.95,"Tandem sfGFP-mCherry-Sens"
444.51,313.49,"Tandem sfGFP-mCherry-Sens"
73.41,67.39,"Tandem sfGFP-mCherry-Sens"
90.87,184.07,"Tandem sfGFP-mCherry-Sens"
152.55,184.83,"Tandem sfGFP-mCherry-Sens"
54.08,76.49,"Tandem sfGFP-mCherry-Sens"
1378.23,1447.18,"Tandem sfGFP-mCherry-Sens"
13.78,58.02,"Tandem sfGFP-mCherry-Sens"
987.9,1237.69,"Tandem sfGFP-mCherry-Sens"
339.58,440.15,"Tandem sfGFP-mCherry-Sens"
398.13,501.21,"Tandem sfGFP-mCherry-Sens"
306.37,336.07,"Tandem sfGFP-mCherry-Sens"
37.74,112.7,"Tandem sfGFP-mCherry-Sens"
309.24,254.72,"Tandem sfGFP-mCherry-Sens"
194.91,247.66,"Tandem sfGFP-mCherry-Sens"
49.94,75.8,"Tandem sfGFP-mCherry-Sens"
210.55,136.89,"Tandem sfGFP-mCherry-Sens"
26.99,80.25,"Tandem sfGFP-mCherry-Sens"
715.6,542.8,"Tandem sfGFP-mCherry-Sens"
39.96,29.79,"Tandem sfGFP-mCherry-Sens"
75.01,44.64,"Tandem sfGFP-mCherry-Sens"
67.24,98.25,"Tandem sfGFP-mCherry-Sens"
21.05,63.02,"Tandem sfGFP-mCherry-Sens"
1270.22,1299.92,"Tandem sfGFP-mCherry-Sens"
494.82,537.17,"Tandem sfGFP-mCherry-Sens"
60.86,78.37,"Tandem sfGFP-mCherry-Sens"
55.96,51.82,"Tandem sfGFP-mCherry-Sens"
722.65,730.84,"Tandem sfGFP-mCherry-Sens"
42.47,49.07,"Tandem sfGFP-mCherry-Sens"
7.36,21.65,"Tandem sfGFP-mCherry-Sens"
609.85,621.74,"Tandem sfGFP-mCherry-Sens"
69.89,136.38,"Tandem sfGFP-mCherry-Sens"
51.42,106.13,"Tandem sfGFP-mCherry-Sens"
299.64,94.49,"Tandem sfGFP-mCherry-Sens"
91.44,49.15,"Tandem sfGFP-mCherry-Sens"
32.29,106.28,"Tandem sfGFP-mCherry-Sens"
606.2,808.86,"Tandem sfGFP-mCherry-Sens"
234.14,395.54,"Tandem sfGFP-mCherry-Sens"
15.2,52.17,"Tandem sfGFP-mCherry-Sens"
123.35,53.94,"Tandem sfGFP-mCherry-Sens"
469.67,533.83,"Tandem sfGFP-mCherry-Sens"
496.63,354.71,"Tandem sfGFP-mCherry-Sens"
26.58,41.54,"Tandem sfGFP-mCherry-Sens"
410.38,388.09,"Tandem sfGFP-mCherry-Sens"
1679.64,1699.29,"Tandem sfGFP-mCherry-Sens"
1321.39,1210.32,"Tandem sfGFP-mCherry-Sens"
22.98,140.15,"Tandem sfGFP-mCherry-Sens"
16.29,96.93,"Tandem sfGFP-mCherry-Sens"
74.97,29.8,"Tandem sfGFP-mCherry-Sens"
673.88,602.59,"Tandem sfGFP-mCherry-Sens"
2151.4,1896.99,"Tandem sfGFP-mCherry-Sens"
379.57,363.32,"Tandem sfGFP-mCherry-Sens"
483.84,579.63,"Tandem sfGFP-mCherry-Sens"
27.74,24.67,"Tandem sfGFP-mCherry-Sens"
535.81,517.68,"Tandem sfGFP-mCherry-Sens"
218.6,238.42,"Tandem sfGFP-mCherry-Sens"
112.75,204.62,"Tandem sfGFP-mCherry-Sens"
90.98,35.77,"Tandem sfGFP-mCherry-Sens"
2077.41,2053.27,"Tandem sfGFP-mCherry-Sens"
85.76,128.59,"Tandem sfGFP-mCherry-Sens"
1293.91,1165.14,"Tandem sfGFP-mCherry-Sens"
47.12,39.01,"Tandem sfGFP-mCherry-Sens"
12.59,46.54,"Tandem sfGFP-mCherry-Sens"
1019.94,962.4,"Tandem sfGFP-mCherry-Sens"
137.91,187.43,"Tandem sfGFP-mCherry-Sens"
1926,1397.98,"Tandem sfGFP-mCherry-Sens"
33.22,42.24,"Tandem sfGFP-mCherry-Sens"
218.33,288.1,"Tandem sfGFP-mCherry-Sens"
1258.67,1197.57,"Tandem sfGFP-mCherry-Sens"
869.47,556.84,"Tandem sfGFP-mCherry-Sens"
102.59,47.38,"Tandem sfGFP-mCherry-Sens"
1453.65,1671.89,"Tandem sfGFP-mCherry-Sens"
79.04,298.32,"Tandem sfGFP-mCherry-Sens"
1419.63,1273.52,"Tandem sfGFP-mCherry-Sens"
126.25,64.94,"Tandem sfGFP-mCherry-Sens"
468.44,579.42,"Tandem sfGFP-mCherry-Sens"
98.55,170.57,"Tandem sfGFP-mCherry-Sens"
1414.67,1227.07,"Tandem sfGFP-mCherry-Sens"
2353.74,2237.18,"Tandem sfGFP-mCherry-Sens"
1020.64,970.45,"Tandem sfGFP-mCherry-Sens"
374.25,399.59,"Tandem sfGFP-mCherry-Sens"
194.68,272.5,"Tandem sfGFP-mCherry-Sens"
536.68,681.19,"Tandem sfGFP-mCherry-Sens"
633.32,583.61,"Tandem sfGFP-mCherry-Sens"
1200.53,1392.84,"Tandem sfGFP-mCherry-Sens"
1130.22,1234.96,"Tandem sfGFP-mCherry-Sens"
403.97,591.47,"Tandem sfGFP-mCherry-Sens"
1298.06,1422.13,"Tandem sfGFP-mCherry-Sens"
1453.68,1200.85,"Tandem sfGFP-mCherry-Sens"
518.34,554.51,"Tandem sfGFP-mCherry-Sens"
782.12,749.81,"Tandem sfGFP-mCherry-Sens"
951.29,1055.31,"Tandem sfGFP-mCherry-Sens"
1133.19,1039.33,"Tandem sfGFP-mCherry-Sens"
22.74,34.24,"Tandem sfGFP-mCherry-Sens"
1863.26,1822,"Tandem sfGFP-mCherry-Sens"
1957.27,1457.6,"Tandem sfGFP-mCherry-Sens"
640.59,730.03,"Tandem sfGFP-mCherry-Sens"
863.92,779.67,"Tandem sfGFP-mCherry-Sens"
9.72,47.32,"Tandem sfGFP-mCherry-Sens"
104.55,161.71,"Tandem sfGFP-mCherry-Sens"
2197.99,1784.49,"Tandem sfGFP-mCherry-Sens"
4.81,25.8,"Tandem sfGFP-mCherry-Sens"
1125.36,1129.63,"Tandem sfGFP-mCherry-Sens"
877.12,897.4,"Tandem sfGFP-mCherry-Sens"
388.81,496.93,"Tandem sfGFP-mCherry-Sens"
876.03,1378.61,"Tandem sfGFP-mCherry-Sens"
532.39,657.39,"Tandem sfGFP-mCherry-Sens"
2587.78,2888.68,"Tandem sfGFP-mCherry-Sens"
154.16,133.95,"Tandem sfGFP-mCherry-Sens"
2570.8,2346.89,"Tandem sfGFP-mCherry-Sens"
908.33,828.65,"Tandem sfGFP-mCherry-Sens"
683.63,840.6,"Tandem sfGFP-mCherry-Sens"
446.05,417.88,"Tandem sfGFP-mCherry-Sens"
4079.58,3722.01,"Tandem sfGFP-mCherry-Sens"
2196.37,2429.15,"Tandem sfGFP-mCherry-Sens"
614.76,636.61,"Tandem sfGFP-mCherry-Sens"
1428.55,1295.02,"Tandem sfGFP-mCherry-Sens"
7.18,33.53,"Tandem sfGFP-mCherry-Sens"
1374.9,1571,"Tandem sfGFP-mCherry-Sens"
3099.7,2855.3,"Tandem sfGFP-mCherry-Sens"
430.95,535.76,"Tandem sfGFP-mCherry-Sens"
1324.22,1047.86,"Tandem sfGFP-mCherry-Sens"
1561.61,1374.81,"Tandem sfGFP-mCherry-Sens"
1520.37,1363.78,"Tandem sfGFP-mCherry-Sens"
0.98,31.13,"Tandem sfGFP-mCherry-Sens"
1754.09,1057.53,"Tandem sfGFP-mCherry-Sens"
128.03,148.99,"Tandem sfGFP-mCherry-Sens"
52.04,103.91,"Tandem sfGFP-mCherry-Sens"
72.5,65.27,"Tandem sfGFP-mCherry-Sens"
1136.27,814.92,"Tandem sfGFP-mCherry-Sens"
1699.5,1510.97,"Tandem sfGFP-mCherry-Sens"
1918.21,1560.47,"Tandem sfGFP-mCherry-Sens"
608.56,433.9,"Tandem sfGFP-mCherry-Sens"
868.98,720.14,"Tandem sfGFP-mCherry-Sens"
1686.99,1733.47,"Tandem sfGFP-mCherry-Sens"
870.17,819.41,"Tandem sfGFP-mCherry-Sens"
561.06,668.78,"Tandem sfGFP-mCherry-Sens"
717.56,670.88,"Tandem sfGFP-mCherry-Sens"
1385.9,1118.32,"Tandem sfGFP-mCherry-Sens"
11.38,155.49,"Tandem sfGFP-mCherry-Sens"
8.44,23.3,"Tandem sfGFP-mCherry-Sens"
807.63,690.8,"Tandem sfGFP-mCherry-Sens"
38.47,45.06,"Tandem sfGFP-mCherry-Sens"
303.82,381.47,"Tandem sfGFP-mCherry-Sens"
388.69,318.53,"Tandem sfGFP-mCherry-Sens"
270.5,252.67,"Tandem sfGFP-mCherry-Sens"
232.57,351.91,"Tandem sfGFP-mCherry-Sens"
262.48,160.07,"Tandem sfGFP-mCherry-Sens"
1257.18,747.15,"Tandem sfGFP-mCherry-Sens"
461.55,364.44,"Tandem sfGFP-mCherry-Sens"
143.23,75.54,"Tandem sfGFP-mCherry-Sens"
124.39,45.59,"Tandem sfGFP-mCherry-Sens"
45.03,31.81,"Tandem sfGFP-mCherry-Sens"
71.84,69.26,"Tandem sfGFP-mCherry-Sens"
155.41,102.87,"Tandem sfGFP-mCherry-Sens"
44.54,35.82,"Tandem sfGFP-mCherry-Sens"
96.6,43.61,"Tandem sfGFP-mCherry-Sens"
410,261.34,"Tandem sfGFP-mCherry-Sens"
66.56,31.51,"Tandem sfGFP-mCherry-Sens"
240.31,153.43,"Tandem sfGFP-mCherry-Sens"
323.25,331.02,"Tandem sfGFP-mCherry-Sens"
62.97,104.29,"Tandem sfGFP-mCherry-Sens"
49.22,46.01,"Tandem sfGFP-mCherry-Sens"
250.31,164.27,"Tandem sfGFP-mCherry-Sens"
315.26,226.34,"Tandem sfGFP-mCherry-Sens"
379,377.65,"Tandem sfGFP-mCherry-Sens"
119.79,155.43,"Tandem sfGFP-mCherry-Sens"
362.26,228.29,"Tandem sfGFP-mCherry-Sens"
336.54,379.83,"Tandem sfGFP-mCherry-Sens"
513.26,328.51,"Tandem sfGFP-mCherry-Sens"
42.83,44.21,"Tandem sfGFP-mCherry-Sens"
459.84,355.69,"Tandem sfGFP-mCherry-Sens"
676.97,465.86,"Tandem sfGFP-mCherry-Sens"
164.02,148.78,"Tandem sfGFP-mCherry-Sens"
341.77,297,"Tandem sfGFP-mCherry-Sens"
908.16,734.97,"Tandem sfGFP-mCherry-Sens"
137.35,85.44,"Tandem sfGFP-mCherry-Sens"
388.58,360.14,"Tandem sfGFP-mCherry-Sens"
850.15,621,"Tandem sfGFP-mCherry-Sens"
117.37,141.81,"Tandem sfGFP-mCherry-Sens"
96.69,96.48,"Tandem sfGFP-mCherry-Sens"
549.27,515.16,"Tandem sfGFP-mCherry-Sens"
481.14,278.64,"Tandem sfGFP-mCherry-Sens"
30.68,102.87,"Tandem sfGFP-mCherry-Sens"
599.32,587.63,"Tandem sfGFP-mCherry-Sens"
308.45,340.17,"Tandem sfGFP-mCherry-Sens"
667.79,502.49,"Tandem sfGFP-mCherry-Sens"
457.12,489.92,"Tandem sfGFP-mCherry-Sens"
357.85,302.3,"Tandem sfGFP-mCherry-Sens"
602.12,569.38,"Tandem sfGFP-mCherry-Sens"
647.61,608.44,"Tandem sfGFP-mCherry-Sens"
67.1,83.45,"Tandem sfGFP-mCherry-Sens"
265.73,253.1,"Tandem sfGFP-mCherry-Sens"
587.97,299.67,"Tandem sfGFP-mCherry-Sens"
22.26,24.5,"Tandem sfGFP-mCherry-Sens"
758.47,635.37,"Tandem sfGFP-mCherry-Sens"
383.34,233.1,"Tandem sfGFP-mCherry-Sens"
222.41,184.92,"Tandem sfGFP-mCherry-Sens"
388.23,422.22,"Tandem sfGFP-mCherry-Sens"
96.33,139.41,"Tandem sfGFP-mCherry-Sens"
534.57,573.2,"Tandem sfGFP-mCherry-Sens"
509.66,481.76,"Tandem sfGFP-mCherry-Sens"
791.67,693.63,"Tandem sfGFP-mCherry-Sens"
681.65,547.69,"Tandem sfGFP-mCherry-Sens"
38.81,66.25,"Tandem sfGFP-mCherry-Sens"
1251.86,1155.49,"Tandem sfGFP-mCherry-Sens"
456.82,551.85,"Tandem sfGFP-mCherry-Sens"
703.12,773.25,"Tandem sfGFP-mCherry-Sens"
569.42,317.55,"Tandem sfGFP-mCherry-Sens"
274.29,251.89,"Tandem sfGFP-mCherry-Sens"
511.73,481.17,"Tandem sfGFP-mCherry-Sens"
150.83,220.56,"Tandem sfGFP-mCherry-Sens"
1091.38,910.15,"Tandem sfGFP-mCherry-Sens"
2631.16,1965.66,"Tandem sfGFP-mCherry-Sens"
578.3,487.18,"Tandem sfGFP-mCherry-Sens"
145.53,188.93,"Tandem sfGFP-mCherry-Sens"
342.6,167.08,"Tandem sfGFP-mCherry-Sens"
712.57,703.54,"Tandem sfGFP-mCherry-Sens"
759.67,729.95,"Tandem sfGFP-mCherry-Sens"
430.44,414.03,"Tandem sfGFP-mCherry-Sens"
578.85,506.02,"Tandem sfGFP-mCherry-Sens"
239.54,322.47,"Tandem sfGFP-mCherry-Sens"
744.8,602.84,"Tandem sfGFP-mCherry-Sens"
1204.76,1031.73,"Tandem sfGFP-mCherry-Sens"
365.18,411.98,"Tandem sfGFP-mCherry-Sens"
328.69,213.96,"Tandem sfGFP-mCherry-Sens"
1212.59,1009.46,"Tandem sfGFP-mCherry-Sens"
1602.23,1258.35,"Tandem sfGFP-mCherry-Sens"
733.6,538.3,"Tandem sfGFP-mCherry-Sens"
1055.9,942.17,"Tandem sfGFP-mCherry-Sens"
750.77,685.06,"Tandem sfGFP-mCherry-Sens"
1167.05,903.6,"Tandem sfGFP-mCherry-Sens"
121.6,115.85,"Tandem sfGFP-mCherry-Sens"
32.6,88.07,"Tandem sfGFP-mCherry-Sens"
62.97,96.78,"Tandem sfGFP-mCherry-Sens"
987.62,881.17,"Tandem sfGFP-mCherry-Sens"
316.75,405.51,"Tandem sfGFP-mCherry-Sens"
78.95,242.84,"Tandem sfGFP-mCherry-Sens"
484.7,554.91,"Tandem sfGFP-mCherry-Sens"
1440.27,1116.72,"Tandem sfGFP-mCherry-Sens"
788.67,566.46,"Tandem sfGFP-mCherry-Sens"
276.31,264.6,"Tandem sfGFP-mCherry-Sens"
175.98,137.34,"Tandem sfGFP-mCherry-Sens"
115.84,90.64,"Tandem sfGFP-mCherry-Sens"
169.6,158.48,"Tandem sfGFP-mCherry-Sens"
293.7,288.09,"Tandem sfGFP-mCherry-Sens"
1243.98,967.02,"Tandem sfGFP-mCherry-Sens"
955.95,957.85,"Tandem sfGFP-mCherry-Sens"
376.12,315.81,"Tandem sfGFP-mCherry-Sens"
2003.03,1806.61,"Tandem sfGFP-mCherry-Sens"
655.51,722.17,"Tandem sfGFP-mCherry-Sens"
58.39,81.1,"Tandem sfGFP-mCherry-Sens"
0.74,32.95,"Tandem sfGFP-mCherry-Sens"
1474.52,1334.58,"Tandem sfGFP-mCherry-Sens"
103.52,138.37,"Tandem sfGFP-mCherry-Sens"
9.29,51.77,"Tandem sfGFP-mCherry-Sens"
243.35,291.32,"Tandem sfGFP-mCherry-Sens"
