"x_coordinate","y_coordinate","Disc_ID","Bin_avg_protein_molecules","Bin_Fano_factor","genotype"
1132.13,1937.33,18,210.2,24.97,"22A3/22A3 mutant"
1055.65,1741.22,18,210.2,24.97,"22A3/22A3 mutant"
1009.4,1512.26,18,210.2,24.97,"22A3/22A3 mutant"
165.5,918.45,18,210.2,24.97,"22A3/22A3 mutant"
275.39,1572.32,18,210.2,24.97,"22A3/22A3 mutant"
1468.75,1991.24,18,210.2,24.97,"22A3/22A3 mutant"
981.03,854.68,3,214.83,51.8,"22A3/22A3 mutant"
45.21,1078.6,3,214.83,51.8,"22A3/22A3 mutant"
245.63,1016.27,3,214.83,51.8,"22A3/22A3 mutant"
820.95,564.12,3,214.83,51.8,"22A3/22A3 mutant"
221.5,353.39,3,214.83,51.8,"22A3/22A3 mutant"
986.82,875.57,13,214.83,51.8,"22A3/22A3 mutant"
846.3,50.66,13,214.83,51.8,"22A3/22A3 mutant"
1370.15,1269.03,13,214.83,51.8,"22A3/22A3 mutant"
1404.96,1297.12,13,214.83,51.8,"22A3/22A3 mutant"
1075.21,333.05,13,214.83,51.8,"22A3/22A3 mutant"
621.15,195.9,13,214.83,51.8,"22A3/22A3 mutant"
1185.05,1888.71,18,214.83,51.8,"22A3/22A3 mutant"
1312.25,2036.29,18,214.83,51.8,"22A3/22A3 mutant"
1467.62,1990.7,18,214.83,51.8,"22A3/22A3 mutant"
202.89,1461.88,18,214.83,51.8,"22A3/22A3 mutant"
1055.15,1252.49,18,214.83,51.8,"22A3/22A3 mutant"
1332.57,531.96,18,214.83,51.8,"22A3/22A3 mutant"
1354.34,311.62,18,214.83,51.8,"22A3/22A3 mutant"
133.15,725.6,3,219.7,25.65,"22A3/22A3 mutant"
1060.95,684.89,3,219.7,25.65,"22A3/22A3 mutant"
1339.41,1574.96,3,219.7,25.65,"22A3/22A3 mutant"
2021.21,625.26,3,219.7,25.65,"22A3/22A3 mutant"
562.35,962.69,13,219.7,25.65,"22A3/22A3 mutant"
1183.67,578.86,13,219.7,25.65,"22A3/22A3 mutant"
256.86,408.63,13,219.7,25.65,"22A3/22A3 mutant"
635.72,251.08,13,219.7,25.65,"22A3/22A3 mutant"
214.02,192.94,13,219.7,25.65,"22A3/22A3 mutant"
1005.68,262.8,18,219.7,25.65,"22A3/22A3 mutant"
1507.3,1775.01,18,219.7,25.65,"22A3/22A3 mutant"
919.61,1274.15,18,219.7,25.65,"22A3/22A3 mutant"
1725.03,1873.75,18,219.7,25.65,"22A3/22A3 mutant"
951.7,1851.84,18,219.7,25.65,"22A3/22A3 mutant"
692.23,697.09,18,219.7,25.65,"22A3/22A3 mutant"
842.64,68.44,18,219.7,25.65,"22A3/22A3 mutant"
1290.06,1043.55,3,224.77,32.86,"22A3/22A3 mutant"
1666.22,1444.95,3,224.77,32.86,"22A3/22A3 mutant"
481.63,66.22,13,224.77,32.86,"22A3/22A3 mutant"
516.52,1025.4,13,224.77,32.86,"22A3/22A3 mutant"
91.62,128.73,13,224.77,32.86,"22A3/22A3 mutant"
171.89,266.31,13,224.77,32.86,"22A3/22A3 mutant"
1332.15,743.87,13,224.77,32.86,"22A3/22A3 mutant"
73.74,1430.59,18,224.77,32.86,"22A3/22A3 mutant"
120.85,1104.67,18,224.77,32.86,"22A3/22A3 mutant"
1084.38,867.41,18,224.77,32.86,"22A3/22A3 mutant"
1195.19,1885.01,18,224.77,32.86,"22A3/22A3 mutant"
1111.55,1624.97,18,224.77,32.86,"22A3/22A3 mutant"
1434.32,293.45,18,224.77,32.86,"22A3/22A3 mutant"
899.46,236.03,18,224.77,32.86,"22A3/22A3 mutant"
1130.38,1937.14,18,224.77,32.86,"22A3/22A3 mutant"
1588.09,1863.01,18,224.77,32.86,"22A3/22A3 mutant"
299.68,1772.62,18,224.77,32.86,"22A3/22A3 mutant"
1029.48,1308.71,18,224.77,32.86,"22A3/22A3 mutant"
1297.07,50.77,18,224.77,32.86,"22A3/22A3 mutant"
480.67,455.34,3,229.56,26.48,"22A3/22A3 mutant"
790.49,525.39,3,229.56,26.48,"22A3/22A3 mutant"
1582.04,696.14,3,229.56,26.48,"22A3/22A3 mutant"
903.23,1809.41,13,229.56,26.48,"22A3/22A3 mutant"
160.67,389.29,13,229.56,26.48,"22A3/22A3 mutant"
516.49,1027.53,13,229.56,26.48,"22A3/22A3 mutant"
844.32,53.33,13,229.56,26.48,"22A3/22A3 mutant"
1075.89,901.11,13,229.56,26.48,"22A3/22A3 mutant"
1064.73,413.17,13,229.56,26.48,"22A3/22A3 mutant"
1215.2,637.8,13,229.56,26.48,"22A3/22A3 mutant"
1011.68,286.77,13,229.56,26.48,"22A3/22A3 mutant"
1377.23,1962.54,13,229.56,26.48,"22A3/22A3 mutant"
790.78,474.68,18,229.56,26.48,"22A3/22A3 mutant"
167.29,916.76,18,229.56,26.48,"22A3/22A3 mutant"
276.31,1575.58,18,229.56,26.48,"22A3/22A3 mutant"
710.71,854.41,18,229.56,26.48,"22A3/22A3 mutant"
45.12,1079.87,3,234.78,34.7,"22A3/22A3 mutant"
434.3,1192.51,3,234.78,34.7,"22A3/22A3 mutant"
801.31,539.95,3,234.78,34.7,"22A3/22A3 mutant"
818.45,557.87,3,234.78,34.7,"22A3/22A3 mutant"
375.79,377.04,3,234.78,34.7,"22A3/22A3 mutant"
1753.26,1351.67,3,234.78,34.7,"22A3/22A3 mutant"
428.62,658.38,13,234.78,34.7,"22A3/22A3 mutant"
566.87,359.45,13,234.78,34.7,"22A3/22A3 mutant"
621.33,411.21,13,234.78,34.7,"22A3/22A3 mutant"
302.59,21.92,13,234.78,34.7,"22A3/22A3 mutant"
1468.1,1620.62,13,234.78,34.7,"22A3/22A3 mutant"
172.63,276.06,13,234.78,34.7,"22A3/22A3 mutant"
660.4,297.37,13,234.78,34.7,"22A3/22A3 mutant"
1018.95,597.33,13,234.78,34.7,"22A3/22A3 mutant"
546.18,927.14,13,234.78,34.7,"22A3/22A3 mutant"
633.8,263.6,13,234.78,34.7,"22A3/22A3 mutant"
853.11,184.28,13,234.78,34.7,"22A3/22A3 mutant"
1401.86,913.58,13,234.78,34.7,"22A3/22A3 mutant"
1608.84,1706.6,18,234.78,34.7,"22A3/22A3 mutant"
160.51,920.19,18,234.78,34.7,"22A3/22A3 mutant"
1084.53,867.74,18,234.78,34.7,"22A3/22A3 mutant"
1124.31,1003.47,18,234.78,34.7,"22A3/22A3 mutant"
354.42,1768,18,234.78,34.7,"22A3/22A3 mutant"
1147.87,91.87,18,234.78,34.7,"22A3/22A3 mutant"
1538.6,81.84,18,234.78,34.7,"22A3/22A3 mutant"
1483.59,1854.64,18,234.78,34.7,"22A3/22A3 mutant"
876.66,977.74,18,234.78,34.7,"22A3/22A3 mutant"
806.58,624.3,3,240.35,25.9,"22A3/22A3 mutant"
954.64,595.06,3,240.35,25.9,"22A3/22A3 mutant"
1385.18,1600.02,3,240.35,25.9,"22A3/22A3 mutant"
633.34,744.73,3,240.35,25.9,"22A3/22A3 mutant"
1206.97,667.25,3,240.35,25.9,"22A3/22A3 mutant"
1939.64,872.7,3,240.35,25.9,"22A3/22A3 mutant"
152.61,933.93,3,240.35,25.9,"22A3/22A3 mutant"
540.42,1280,3,240.35,25.9,"22A3/22A3 mutant"
1492.14,1338.85,13,240.35,25.9,"22A3/22A3 mutant"
101.32,104.99,13,240.35,25.9,"22A3/22A3 mutant"
177.89,285,13,240.35,25.9,"22A3/22A3 mutant"
483.47,745.67,13,240.35,25.9,"22A3/22A3 mutant"
1440.42,1203.37,13,240.35,25.9,"22A3/22A3 mutant"
1472.9,1570.14,13,240.35,25.9,"22A3/22A3 mutant"
422.28,632.76,13,240.35,25.9,"22A3/22A3 mutant"
1432.33,1176.85,13,240.35,25.9,"22A3/22A3 mutant"
91.1,130.36,13,240.35,25.9,"22A3/22A3 mutant"
631.24,1126.35,13,240.35,25.9,"22A3/22A3 mutant"
1183.67,582.4,13,240.35,25.9,"22A3/22A3 mutant"
45.08,1095.21,18,240.35,25.9,"22A3/22A3 mutant"
248.9,614.96,18,240.35,25.9,"22A3/22A3 mutant"
440.71,2032,18,240.35,25.9,"22A3/22A3 mutant"
952.8,376.59,18,240.35,25.9,"22A3/22A3 mutant"
1058.41,1062.95,18,240.35,25.9,"22A3/22A3 mutant"
1183.27,805.41,18,240.35,25.9,"22A3/22A3 mutant"
1047.84,1745.7,18,240.35,25.9,"22A3/22A3 mutant"
976,1652.02,18,240.35,25.9,"22A3/22A3 mutant"
1165.51,1651.36,18,240.35,25.9,"22A3/22A3 mutant"
1303.07,532.1,18,240.35,25.9,"22A3/22A3 mutant"
1147.46,1730.33,18,240.35,25.9,"22A3/22A3 mutant"
1579.4,693.85,3,245.68,22.21,"22A3/22A3 mutant"
1731.18,1460.55,3,245.68,22.21,"22A3/22A3 mutant"
495.19,575.23,3,245.68,22.21,"22A3/22A3 mutant"
597.09,424.86,3,245.68,22.21,"22A3/22A3 mutant"
690.24,1413.74,3,245.68,22.21,"22A3/22A3 mutant"
843.76,110.76,13,245.68,22.21,"22A3/22A3 mutant"
1326.71,777.71,13,245.68,22.21,"22A3/22A3 mutant"
937.64,346.64,13,245.68,22.21,"22A3/22A3 mutant"
1336.91,1140.65,13,245.68,22.21,"22A3/22A3 mutant"
732.65,392.19,18,245.68,22.21,"22A3/22A3 mutant"
201.09,1470.81,18,245.68,22.21,"22A3/22A3 mutant"
302,1453.15,18,245.68,22.21,"22A3/22A3 mutant"
454.75,1238.99,18,245.68,22.21,"22A3/22A3 mutant"
349.85,1653.34,18,245.68,22.21,"22A3/22A3 mutant"
1091.63,749.54,3,251.18,31.3,"22A3/22A3 mutant"
816.57,564.01,3,251.18,31.3,"22A3/22A3 mutant"
956.17,1528.56,3,251.18,31.3,"22A3/22A3 mutant"
506.25,761.98,3,251.18,31.3,"22A3/22A3 mutant"
1540.15,1488.08,3,251.18,31.3,"22A3/22A3 mutant"
1613.17,1479.54,3,251.18,31.3,"22A3/22A3 mutant"
1724.18,756.01,3,251.18,31.3,"22A3/22A3 mutant"
1201.59,556.48,13,251.18,31.3,"22A3/22A3 mutant"
1064.83,408.63,13,251.18,31.3,"22A3/22A3 mutant"
1130.22,642.82,13,251.18,31.3,"22A3/22A3 mutant"
516,1028.55,13,251.18,31.3,"22A3/22A3 mutant"
997.96,415.38,13,251.18,31.3,"22A3/22A3 mutant"
1008.04,614.64,13,251.18,31.3,"22A3/22A3 mutant"
1383.04,1970,13,251.18,31.3,"22A3/22A3 mutant"
266.95,16.29,13,251.18,31.3,"22A3/22A3 mutant"
1131.08,1937.91,18,251.18,31.3,"22A3/22A3 mutant"
202.56,1465.53,18,251.18,31.3,"22A3/22A3 mutant"
935.25,944.25,18,251.18,31.3,"22A3/22A3 mutant"
1030.96,1095.18,18,251.18,31.3,"22A3/22A3 mutant"
1071.4,867.08,18,251.18,31.3,"22A3/22A3 mutant"
1104.07,1625.07,18,251.18,31.3,"22A3/22A3 mutant"
579.85,1497.64,18,251.18,31.3,"22A3/22A3 mutant"
1062.25,294.82,18,251.18,31.3,"22A3/22A3 mutant"
1168.48,1648.69,18,251.18,31.3,"22A3/22A3 mutant"
1972.06,633.98,3,256.81,17.95,"22A3/22A3 mutant"
1761.39,603.91,3,256.81,17.95,"22A3/22A3 mutant"
1579.47,697.45,3,256.81,17.95,"22A3/22A3 mutant"
2015.96,1344.82,3,256.81,17.95,"22A3/22A3 mutant"
598.63,546.62,3,256.81,17.95,"22A3/22A3 mutant"
635.96,1360.97,3,256.81,17.95,"22A3/22A3 mutant"
546.66,988.02,3,256.81,17.95,"22A3/22A3 mutant"
832.34,1405,3,256.81,17.95,"22A3/22A3 mutant"
1550.47,702.1,3,256.81,17.95,"22A3/22A3 mutant"
590.05,1068.42,13,256.81,17.95,"22A3/22A3 mutant"
524.72,732.63,13,256.81,17.95,"22A3/22A3 mutant"
101.31,123.29,13,256.81,17.95,"22A3/22A3 mutant"
183.87,1422.17,18,256.81,17.95,"22A3/22A3 mutant"
655.58,653.52,18,256.81,17.95,"22A3/22A3 mutant"
842.95,60.7,18,256.81,17.95,"22A3/22A3 mutant"
370.75,381.44,3,262.53,33.6,"22A3/22A3 mutant"
1340.33,1448.28,3,262.53,33.6,"22A3/22A3 mutant"
1762.3,610.59,3,262.53,33.6,"22A3/22A3 mutant"
1628.05,769.11,3,262.53,33.6,"22A3/22A3 mutant"
258.33,402.79,13,262.53,33.6,"22A3/22A3 mutant"
398.99,130.02,13,262.53,33.6,"22A3/22A3 mutant"
484.19,745.04,13,262.53,33.6,"22A3/22A3 mutant"
1198.9,558.61,13,262.53,33.6,"22A3/22A3 mutant"
94.23,149.29,13,262.53,33.6,"22A3/22A3 mutant"
573.87,407.13,13,262.53,33.6,"22A3/22A3 mutant"
1331.53,742.6,13,262.53,33.6,"22A3/22A3 mutant"
451.46,57.93,13,262.53,33.6,"22A3/22A3 mutant"
1384.7,1967.92,13,262.53,33.6,"22A3/22A3 mutant"
468.72,1102.99,13,262.53,33.6,"22A3/22A3 mutant"
1062.42,421.52,13,262.53,33.6,"22A3/22A3 mutant"
141.32,843.84,18,262.53,33.6,"22A3/22A3 mutant"
932.23,945.93,18,262.53,33.6,"22A3/22A3 mutant"
1393.01,1927.45,18,262.53,33.6,"22A3/22A3 mutant"
200.36,1463.95,18,262.53,33.6,"22A3/22A3 mutant"
1374.66,760.63,3,268.22,21.09,"22A3/22A3 mutant"
315.73,865.9,3,268.22,21.09,"22A3/22A3 mutant"
41.03,408.06,3,268.22,21.09,"22A3/22A3 mutant"
376.79,372.82,3,268.22,21.09,"22A3/22A3 mutant"
23.2,993.68,3,268.22,21.09,"22A3/22A3 mutant"
302.75,390.92,3,268.22,21.09,"22A3/22A3 mutant"
2011.73,582.87,3,268.22,21.09,"22A3/22A3 mutant"
86.82,128.31,13,268.22,21.09,"22A3/22A3 mutant"
1386.31,1966.64,13,268.22,21.09,"22A3/22A3 mutant"
372.7,439.35,13,268.22,21.09,"22A3/22A3 mutant"
866.81,1813.92,13,268.22,21.09,"22A3/22A3 mutant"
1369.13,876.84,13,268.22,21.09,"22A3/22A3 mutant"
290.42,61.25,13,268.22,21.09,"22A3/22A3 mutant"
843.21,112.84,13,268.22,21.09,"22A3/22A3 mutant"
1000.54,416.57,13,268.22,21.09,"22A3/22A3 mutant"
1072.31,1056.96,18,268.22,21.09,"22A3/22A3 mutant"
1111.27,1626.96,18,268.22,21.09,"22A3/22A3 mutant"
1375.88,2036.35,18,268.22,21.09,"22A3/22A3 mutant"
1438.52,292.75,18,268.22,21.09,"22A3/22A3 mutant"
192.44,672.46,18,268.22,21.09,"22A3/22A3 mutant"
193.91,671.42,18,268.22,21.09,"22A3/22A3 mutant"
1095.23,870.91,18,268.22,21.09,"22A3/22A3 mutant"
1387.5,122.27,18,268.22,21.09,"22A3/22A3 mutant"
865.86,493.64,18,268.22,21.09,"22A3/22A3 mutant"
1163.06,685.07,18,268.22,21.09,"22A3/22A3 mutant"
110.02,882.51,3,274.34,31.88,"22A3/22A3 mutant"
313.09,807.36,3,274.34,31.88,"22A3/22A3 mutant"
741.15,603.5,3,274.34,31.88,"22A3/22A3 mutant"
284.99,969.68,3,274.34,31.88,"22A3/22A3 mutant"
125.43,440.02,3,274.34,31.88,"22A3/22A3 mutant"
1022.58,857.09,13,274.34,31.88,"22A3/22A3 mutant"
1310.11,1173.27,13,274.34,31.88,"22A3/22A3 mutant"
376.05,431.79,13,274.34,31.88,"22A3/22A3 mutant"
559.11,762.71,13,274.34,31.88,"22A3/22A3 mutant"
1402.24,921.5,13,274.34,31.88,"22A3/22A3 mutant"
1406.49,1290.99,13,274.34,31.88,"22A3/22A3 mutant"
421.98,639.95,13,274.34,31.88,"22A3/22A3 mutant"
1419.09,1930.95,13,274.34,31.88,"22A3/22A3 mutant"
1416.32,1352.69,13,274.34,31.88,"22A3/22A3 mutant"
200.87,1471.26,18,274.34,31.88,"22A3/22A3 mutant"
1118.44,952.35,18,274.34,31.88,"22A3/22A3 mutant"
282.2,731.35,18,274.34,31.88,"22A3/22A3 mutant"
1318.47,1987.33,18,274.34,31.88,"22A3/22A3 mutant"
1373.99,2035.87,18,274.34,31.88,"22A3/22A3 mutant"
329.3,1626.9,18,274.34,31.88,"22A3/22A3 mutant"
639.21,320.21,18,274.34,31.88,"22A3/22A3 mutant"
967.22,1531.12,18,274.34,31.88,"22A3/22A3 mutant"
1606.49,1847.96,18,274.34,31.88,"22A3/22A3 mutant"
897.42,489.91,18,274.34,31.88,"22A3/22A3 mutant"
647.85,937.61,18,274.34,31.88,"22A3/22A3 mutant"
222.66,1113.52,3,280.36,31.07,"22A3/22A3 mutant"
218.59,1114.25,3,280.36,31.07,"22A3/22A3 mutant"
634.02,749.28,3,280.36,31.07,"22A3/22A3 mutant"
19.8,999.91,3,280.36,31.07,"22A3/22A3 mutant"
545.19,486.94,3,280.36,31.07,"22A3/22A3 mutant"
243.21,263.58,13,280.36,31.07,"22A3/22A3 mutant"
1396.46,1845.09,13,280.36,31.07,"22A3/22A3 mutant"
280.68,249.59,13,280.36,31.07,"22A3/22A3 mutant"
658.71,23.51,13,280.36,31.07,"22A3/22A3 mutant"
884.21,1806.71,13,280.36,31.07,"22A3/22A3 mutant"
1211.5,640.36,13,280.36,31.07,"22A3/22A3 mutant"
1287.71,457.08,13,280.36,31.07,"22A3/22A3 mutant"
1406.22,922.6,13,280.36,31.07,"22A3/22A3 mutant"
1385.06,1070.06,13,280.36,31.07,"22A3/22A3 mutant"
1405.38,917.96,13,280.36,31.07,"22A3/22A3 mutant"
803.21,6.68,13,280.36,31.07,"22A3/22A3 mutant"
1473.74,1633.44,13,280.36,31.07,"22A3/22A3 mutant"
259.11,374.73,13,280.36,31.07,"22A3/22A3 mutant"
464.7,1047.62,13,280.36,31.07,"22A3/22A3 mutant"
1201.58,657.76,13,280.36,31.07,"22A3/22A3 mutant"
243.26,615.51,18,280.36,31.07,"22A3/22A3 mutant"
273.45,1359.14,18,280.36,31.07,"22A3/22A3 mutant"
881.59,1705.12,18,280.36,31.07,"22A3/22A3 mutant"
1238,1979.72,18,280.36,31.07,"22A3/22A3 mutant"
261.91,1476.73,18,280.36,31.07,"22A3/22A3 mutant"
1231.63,663.46,18,280.36,31.07,"22A3/22A3 mutant"
1093.24,870.89,18,280.36,31.07,"22A3/22A3 mutant"
1755.97,575.12,3,286.88,49.26,"22A3/22A3 mutant"
580.19,436.59,3,286.88,49.26,"22A3/22A3 mutant"
2016.33,589.66,3,286.88,49.26,"22A3/22A3 mutant"
314.54,416.47,3,286.88,49.26,"22A3/22A3 mutant"
965.06,762.58,3,286.88,49.26,"22A3/22A3 mutant"
323.93,398.26,13,286.88,49.26,"22A3/22A3 mutant"
470.57,1038.96,13,286.88,49.26,"22A3/22A3 mutant"
827.15,619,13,286.88,49.26,"22A3/22A3 mutant"
277.38,252.08,13,286.88,49.26,"22A3/22A3 mutant"
1394.37,1310.97,13,286.88,49.26,"22A3/22A3 mutant"
842.95,53.91,18,286.88,49.26,"22A3/22A3 mutant"
462.72,1418.98,18,286.88,49.26,"22A3/22A3 mutant"
1391.12,443.52,18,286.88,49.26,"22A3/22A3 mutant"
1469.02,1996.86,18,286.88,49.26,"22A3/22A3 mutant"
343.75,1123.49,18,286.88,49.26,"22A3/22A3 mutant"
477.98,940.54,18,286.88,49.26,"22A3/22A3 mutant"
656.87,327.71,18,286.88,49.26,"22A3/22A3 mutant"
1579.55,2021.59,18,286.88,49.26,"22A3/22A3 mutant"
451.94,1262.61,3,293.37,23.69,"22A3/22A3 mutant"
1628.56,1470.46,3,293.37,23.69,"22A3/22A3 mutant"
1433.62,1556.26,3,293.37,23.69,"22A3/22A3 mutant"
293.5,1053.41,3,293.37,23.69,"22A3/22A3 mutant"
515.44,1297.47,3,293.37,23.69,"22A3/22A3 mutant"
1567.63,1434.5,3,293.37,23.69,"22A3/22A3 mutant"
2032.71,1236.13,3,293.37,23.69,"22A3/22A3 mutant"
260.92,800.18,3,293.37,23.69,"22A3/22A3 mutant"
1376.04,875.14,13,293.37,23.69,"22A3/22A3 mutant"
470.25,1040.42,13,293.37,23.69,"22A3/22A3 mutant"
623.21,8.79,13,293.37,23.69,"22A3/22A3 mutant"
809.92,1442.82,13,293.37,23.69,"22A3/22A3 mutant"
910.75,373.77,13,293.37,23.69,"22A3/22A3 mutant"
1396.41,1845.53,13,293.37,23.69,"22A3/22A3 mutant"
115.49,12.36,13,293.37,23.69,"22A3/22A3 mutant"
833.15,221.21,13,293.37,23.69,"22A3/22A3 mutant"
1133.44,645.1,13,293.37,23.69,"22A3/22A3 mutant"
558.24,762.85,13,293.37,23.69,"22A3/22A3 mutant"
1444.78,1670.57,13,293.37,23.69,"22A3/22A3 mutant"
1246.5,659.71,18,293.37,23.69,"22A3/22A3 mutant"
1373.62,2034.85,18,293.37,23.69,"22A3/22A3 mutant"
1702.38,1872.36,18,293.37,23.69,"22A3/22A3 mutant"
972.9,1133.72,18,293.37,23.69,"22A3/22A3 mutant"
1378.22,2034.22,18,293.37,23.69,"22A3/22A3 mutant"
1203.49,760.82,18,293.37,23.69,"22A3/22A3 mutant"
1579.77,1440.65,3,300.19,30.16,"22A3/22A3 mutant"
95.05,923.94,3,300.19,30.16,"22A3/22A3 mutant"
887.38,610.32,3,300.19,30.16,"22A3/22A3 mutant"
305.58,416.61,3,300.19,30.16,"22A3/22A3 mutant"
1988.3,894.05,3,300.19,30.16,"22A3/22A3 mutant"
1319.01,777.09,13,300.19,30.16,"22A3/22A3 mutant"
1470.77,1631.67,13,300.19,30.16,"22A3/22A3 mutant"
281.11,258.8,13,300.19,30.16,"22A3/22A3 mutant"
1315.33,767.88,13,300.19,30.16,"22A3/22A3 mutant"
1433.18,1349.1,13,300.19,30.16,"22A3/22A3 mutant"
135.16,214.22,13,300.19,30.16,"22A3/22A3 mutant"
805.24,1449.07,13,300.19,30.16,"22A3/22A3 mutant"
748.43,546.01,18,300.19,30.16,"22A3/22A3 mutant"
1611.25,1872.78,18,300.19,30.16,"22A3/22A3 mutant"
805.25,604.38,18,300.19,30.16,"22A3/22A3 mutant"
1240.15,660.02,18,300.19,30.16,"22A3/22A3 mutant"
1390.06,1918.65,18,300.19,30.16,"22A3/22A3 mutant"
1344.84,1443.66,3,307.24,22.67,"22A3/22A3 mutant"
1930.9,700.55,3,307.24,22.67,"22A3/22A3 mutant"
372.57,380,3,307.24,22.67,"22A3/22A3 mutant"
527.45,1306.63,3,307.24,22.67,"22A3/22A3 mutant"
2017.05,598.85,3,307.24,22.67,"22A3/22A3 mutant"
375.95,429.13,13,307.24,22.67,"22A3/22A3 mutant"
527.26,734.44,13,307.24,22.67,"22A3/22A3 mutant"
1177.54,589.21,13,307.24,22.67,"22A3/22A3 mutant"
1288.81,456.06,13,307.24,22.67,"22A3/22A3 mutant"
422.17,634.3,13,307.24,22.67,"22A3/22A3 mutant"
941.93,478.61,13,307.24,22.67,"22A3/22A3 mutant"
1460.84,1379.99,13,307.24,22.67,"22A3/22A3 mutant"
278.62,236.76,13,307.24,22.67,"22A3/22A3 mutant"
803.46,7.85,13,307.24,22.67,"22A3/22A3 mutant"
1002.44,1327.5,18,307.24,22.67,"22A3/22A3 mutant"
1021.43,1511.6,18,307.24,22.67,"22A3/22A3 mutant"
1467.61,1996.29,18,307.24,22.67,"22A3/22A3 mutant"
1038.69,1100.72,18,307.24,22.67,"22A3/22A3 mutant"
1227.01,656.66,18,307.24,22.67,"22A3/22A3 mutant"
189.78,1144.87,18,307.24,22.67,"22A3/22A3 mutant"
1198.18,763.27,18,307.24,22.67,"22A3/22A3 mutant"
223.56,1047.45,18,307.24,22.67,"22A3/22A3 mutant"
378.03,634.83,3,313.79,23.5,"22A3/22A3 mutant"
726.99,1127.59,3,313.79,23.5,"22A3/22A3 mutant"
1766.07,608.87,3,313.79,23.5,"22A3/22A3 mutant"
2036.15,1236.11,3,313.79,23.5,"22A3/22A3 mutant"
582.22,439.06,3,313.79,23.5,"22A3/22A3 mutant"
983.17,863.65,3,313.79,23.5,"22A3/22A3 mutant"
303.17,1145.46,3,313.79,23.5,"22A3/22A3 mutant"
1019.39,1533.84,3,313.79,23.5,"22A3/22A3 mutant"
1017.06,996.26,3,313.79,23.5,"22A3/22A3 mutant"
2027.72,1234.14,3,313.79,23.5,"22A3/22A3 mutant"
499.76,1071.83,13,313.79,23.5,"22A3/22A3 mutant"
811.43,1443.34,13,313.79,23.5,"22A3/22A3 mutant"
500.99,443.64,13,313.79,23.5,"22A3/22A3 mutant"
1060.51,410.27,13,313.79,23.5,"22A3/22A3 mutant"
483.42,747.99,13,313.79,23.5,"22A3/22A3 mutant"
465.49,1044.03,13,313.79,23.5,"22A3/22A3 mutant"
355.78,1767.99,18,313.79,23.5,"22A3/22A3 mutant"
1095.97,1700.92,18,313.79,23.5,"22A3/22A3 mutant"
178.39,887.73,18,313.79,23.5,"22A3/22A3 mutant"
1187.2,762.99,18,313.79,23.5,"22A3/22A3 mutant"
1023.52,1336.35,18,313.79,23.5,"22A3/22A3 mutant"
700.13,896.86,18,313.79,23.5,"22A3/22A3 mutant"
556.07,1330.24,3,321.06,33.84,"22A3/22A3 mutant"
755.81,592.65,3,321.06,33.84,"22A3/22A3 mutant"
1532.62,1479.54,3,321.06,33.84,"22A3/22A3 mutant"
474.38,1099.75,13,321.06,33.84,"22A3/22A3 mutant"
1055.59,469.1,13,321.06,33.84,"22A3/22A3 mutant"
1130.29,644.34,13,321.06,33.84,"22A3/22A3 mutant"
676.29,14.54,13,321.06,33.84,"22A3/22A3 mutant"
1305.81,1176,13,321.06,33.84,"22A3/22A3 mutant"
1010.14,294.27,13,321.06,33.84,"22A3/22A3 mutant"
622.61,15.42,13,321.06,33.84,"22A3/22A3 mutant"
961.87,267.85,13,321.06,33.84,"22A3/22A3 mutant"
1469.35,1626.29,13,321.06,33.84,"22A3/22A3 mutant"
194.22,673.12,18,321.06,33.84,"22A3/22A3 mutant"
439.8,2032.26,18,321.06,33.84,"22A3/22A3 mutant"
441.08,773.33,18,321.06,33.84,"22A3/22A3 mutant"
901.44,1413.75,18,321.06,33.84,"22A3/22A3 mutant"
132.72,1188.43,18,321.06,33.84,"22A3/22A3 mutant"
246.14,615.92,18,321.06,33.84,"22A3/22A3 mutant"
459.5,1239.17,18,321.06,33.84,"22A3/22A3 mutant"
1262.05,647.55,18,321.06,33.84,"22A3/22A3 mutant"
1178.18,559.93,18,321.06,33.84,"22A3/22A3 mutant"
1172.95,1364.54,3,328.16,21.57,"22A3/22A3 mutant"
136.47,727.06,3,328.16,21.57,"22A3/22A3 mutant"
442.85,612.69,3,328.16,21.57,"22A3/22A3 mutant"
607.03,542.71,3,328.16,21.57,"22A3/22A3 mutant"
708.8,1406.69,3,328.16,21.57,"22A3/22A3 mutant"
634.35,750.35,3,328.16,21.57,"22A3/22A3 mutant"
624.77,1297.56,3,328.16,21.57,"22A3/22A3 mutant"
94.17,220.51,13,328.16,21.57,"22A3/22A3 mutant"
182.03,285.41,13,328.16,21.57,"22A3/22A3 mutant"
1176.39,592.84,13,328.16,21.57,"22A3/22A3 mutant"
809.11,1447.67,13,328.16,21.57,"22A3/22A3 mutant"
268.16,354.96,13,328.16,21.57,"22A3/22A3 mutant"
268.26,14.32,13,328.16,21.57,"22A3/22A3 mutant"
1317.65,1991.8,18,328.16,21.57,"22A3/22A3 mutant"
546.65,329.6,18,328.16,21.57,"22A3/22A3 mutant"
697.04,132.12,18,328.16,21.57,"22A3/22A3 mutant"
187.21,1154.46,18,328.16,21.57,"22A3/22A3 mutant"
273.05,1638.47,18,328.16,21.57,"22A3/22A3 mutant"
973.98,1646.63,18,328.16,21.57,"22A3/22A3 mutant"
