"x_coordinate","y_coordinate","Disc_ID","Bin_avg_protein_molecules","Bin_Fano_factor","genotype"
314.37,1302.28,29,245.68,96.57,"57F5/57F5 mutant"
4.89,840.5,29,245.68,96.57,"57F5/57F5 mutant"
963.38,701.33,29,245.68,96.57,"57F5/57F5 mutant"
1271.68,760.86,29,245.68,96.57,"57F5/57F5 mutant"
839.93,768.6,29,250.98,95.99,"57F5/57F5 mutant"
864.88,743.78,29,250.98,95.99,"57F5/57F5 mutant"
579.98,221.93,29,250.98,95.99,"57F5/57F5 mutant"
1362.88,1864.54,29,250.98,95.99,"57F5/57F5 mutant"
338.73,796.62,29,250.98,95.99,"57F5/57F5 mutant"
399.14,1313.85,29,250.98,95.99,"57F5/57F5 mutant"
454.15,135.2,29,250.98,95.99,"57F5/57F5 mutant"
1443.83,1042.64,29,250.98,95.99,"57F5/57F5 mutant"
1713.32,1894.21,29,250.98,95.99,"57F5/57F5 mutant"
389.85,1245.03,29,250.98,95.99,"57F5/57F5 mutant"
611.83,1490.68,29,250.98,95.99,"57F5/57F5 mutant"
1359.27,1869.48,29,250.98,95.99,"57F5/57F5 mutant"
834.85,1995.57,29,256.7,92.73,"57F5/57F5 mutant"
1364.84,1800.05,29,256.7,92.73,"57F5/57F5 mutant"
1310.1,1821.91,29,256.7,92.73,"57F5/57F5 mutant"
507.05,175.96,29,256.7,92.73,"57F5/57F5 mutant"
1013.72,1652.52,29,256.7,92.73,"57F5/57F5 mutant"
50.1,211.88,29,256.7,92.73,"57F5/57F5 mutant"
497.74,1377.27,29,256.7,92.73,"57F5/57F5 mutant"
1082.82,1799.92,29,262.41,114.08,"57F5/57F5 mutant"
1364.39,1863.28,29,262.41,114.08,"57F5/57F5 mutant"
1152.1,1611.48,29,262.41,114.08,"57F5/57F5 mutant"
139.9,1006.59,29,262.41,114.08,"57F5/57F5 mutant"
785.42,649.39,29,268.48,84.51,"57F5/57F5 mutant"
1983.21,1917.02,29,268.48,84.51,"57F5/57F5 mutant"
2002.94,1365.02,29,268.48,84.51,"57F5/57F5 mutant"
397.52,1315.61,29,268.48,84.51,"57F5/57F5 mutant"
1833.1,1273.5,29,268.48,84.51,"57F5/57F5 mutant"
1216.6,1816.27,29,268.48,84.51,"57F5/57F5 mutant"
1956.01,1408.59,29,268.48,84.51,"57F5/57F5 mutant"
1319.66,1818.81,29,268.48,84.51,"57F5/57F5 mutant"
42.69,967.8,29,268.48,84.51,"57F5/57F5 mutant"
6.87,912.72,29,274.43,81.45,"57F5/57F5 mutant"
845.3,763.5,29,274.43,81.45,"57F5/57F5 mutant"
1195.35,1480.33,29,274.43,81.45,"57F5/57F5 mutant"
1086.2,977.04,29,274.43,81.45,"57F5/57F5 mutant"
1124.24,1783.8,29,274.43,81.45,"57F5/57F5 mutant"
1439.53,1803.92,29,274.43,81.45,"57F5/57F5 mutant"
1015.03,1666.45,29,280.7,83.67,"57F5/57F5 mutant"
454.29,778.08,29,280.7,83.67,"57F5/57F5 mutant"
576.88,232.72,29,280.7,83.67,"57F5/57F5 mutant"
1890.37,1351.5,29,280.7,83.67,"57F5/57F5 mutant"
1278.78,1126.81,29,280.7,83.67,"57F5/57F5 mutant"
395.71,1320.03,29,286.59,91.71,"57F5/57F5 mutant"
1089.38,966.33,29,286.59,91.71,"57F5/57F5 mutant"
1600.45,1971.39,29,286.59,91.71,"57F5/57F5 mutant"
697.63,1714.43,29,286.59,91.71,"57F5/57F5 mutant"
808.65,1244.73,29,286.59,91.71,"57F5/57F5 mutant"
1930.74,1300.49,29,286.59,91.71,"57F5/57F5 mutant"
376.43,1257.12,29,286.59,91.71,"57F5/57F5 mutant"
358.77,851.45,29,293.38,92.14,"57F5/57F5 mutant"
1251.43,880.8,29,293.38,92.14,"57F5/57F5 mutant"
102.51,915.84,29,293.38,92.14,"57F5/57F5 mutant"
227.1,1196.28,29,293.38,92.14,"57F5/57F5 mutant"
1937.77,1433.39,29,293.38,92.14,"57F5/57F5 mutant"
919.83,710.87,29,300.34,62.97,"57F5/57F5 mutant"
1626.47,1948.26,29,300.34,62.97,"57F5/57F5 mutant"
1398.89,1353.28,29,300.34,62.97,"57F5/57F5 mutant"
1509.52,1868.83,29,300.34,62.97,"57F5/57F5 mutant"
1050.38,836.99,29,300.34,62.97,"57F5/57F5 mutant"
1358.8,1868.76,29,300.34,62.97,"57F5/57F5 mutant"
485.74,1362.58,29,300.34,62.97,"57F5/57F5 mutant"
920,1113.72,29,306.76,79.07,"57F5/57F5 mutant"
971.74,1753.43,29,306.76,79.07,"57F5/57F5 mutant"
1201.57,1484.07,29,306.76,79.07,"57F5/57F5 mutant"
1680.56,1663.62,29,306.76,79.07,"57F5/57F5 mutant"
269.6,1231.38,29,306.76,79.07,"57F5/57F5 mutant"
1358.32,1866.67,29,306.76,79.07,"57F5/57F5 mutant"
409.81,1068.16,29,306.76,79.07,"57F5/57F5 mutant"
1189.18,1764.29,29,306.76,79.07,"57F5/57F5 mutant"
1211.41,1814.9,29,306.76,79.07,"57F5/57F5 mutant"
702.04,389.99,29,306.76,79.07,"57F5/57F5 mutant"
871.7,1709.38,29,306.76,79.07,"57F5/57F5 mutant"
1400.41,1059.45,29,314.1,67.69,"57F5/57F5 mutant"
1181.31,873.1,29,314.1,67.69,"57F5/57F5 mutant"
1064.63,943.25,29,314.1,67.69,"57F5/57F5 mutant"
10.14,756.09,29,314.1,67.69,"57F5/57F5 mutant"
55.39,261.63,29,314.1,67.69,"57F5/57F5 mutant"
754.88,1658.81,29,314.1,67.69,"57F5/57F5 mutant"
1209.68,1818.79,29,314.1,67.69,"57F5/57F5 mutant"
1124.26,985.91,29,320.99,72.27,"57F5/57F5 mutant"
901.76,707.32,29,320.99,72.27,"57F5/57F5 mutant"
1675.77,1467.32,29,320.99,72.27,"57F5/57F5 mutant"
819.69,1681.14,29,320.99,72.27,"57F5/57F5 mutant"
1869.38,1940.82,29,320.99,72.27,"57F5/57F5 mutant"
1125.66,917.77,29,320.99,72.27,"57F5/57F5 mutant"
1517.51,1979.96,29,320.99,72.27,"57F5/57F5 mutant"
1264.1,1307.66,29,320.99,72.27,"57F5/57F5 mutant"
1887.71,1378.52,29,320.99,72.27,"57F5/57F5 mutant"
1033.34,1787.19,29,328.3,73.03,"57F5/57F5 mutant"
1475.88,1158.84,29,328.3,73.03,"57F5/57F5 mutant"
146.2,1138.15,29,328.3,73.03,"57F5/57F5 mutant"
1218.89,1817,29,328.3,73.03,"57F5/57F5 mutant"
1987.65,1915.47,29,328.3,73.03,"57F5/57F5 mutant"
1645.45,1188.53,29,328.3,73.03,"57F5/57F5 mutant"
656.31,1552.18,29,328.3,73.03,"57F5/57F5 mutant"
1096.01,1606.08,29,328.3,73.03,"57F5/57F5 mutant"
1446.23,1046.11,29,328.3,73.03,"57F5/57F5 mutant"
367.67,960.04,29,335.6,64.1,"57F5/57F5 mutant"
1418.79,1345.71,29,335.6,64.1,"57F5/57F5 mutant"
1089.78,967.91,29,335.6,64.1,"57F5/57F5 mutant"
1667.64,1537.51,29,335.6,64.1,"57F5/57F5 mutant"
2032.57,1831.12,29,335.6,64.1,"57F5/57F5 mutant"
380.25,1082.23,29,335.6,64.1,"57F5/57F5 mutant"
556.68,1051.63,29,335.6,64.1,"57F5/57F5 mutant"
1023.96,794.08,29,335.6,64.1,"57F5/57F5 mutant"
1125.52,916.94,29,343.1,101.94,"57F5/57F5 mutant"
538.22,283.66,29,343.1,101.94,"57F5/57F5 mutant"
591.41,231.35,29,343.1,101.94,"57F5/57F5 mutant"
904.73,696.31,29,343.1,101.94,"57F5/57F5 mutant"
1818.36,1871.5,29,343.1,101.94,"57F5/57F5 mutant"
264.06,1250.17,29,350.59,88.25,"57F5/57F5 mutant"
668.25,900.41,29,350.59,88.25,"57F5/57F5 mutant"
799.3,605.34,29,350.59,88.25,"57F5/57F5 mutant"
1011.24,1685.02,29,350.59,88.25,"57F5/57F5 mutant"
2039.97,1869.21,29,350.59,88.25,"57F5/57F5 mutant"
391.87,252.06,29,350.59,88.25,"57F5/57F5 mutant"
844.77,647.75,29,350.59,88.25,"57F5/57F5 mutant"
1249.51,882.04,29,350.59,88.25,"57F5/57F5 mutant"
903.71,703.45,29,350.59,88.25,"57F5/57F5 mutant"
1278.06,1124.07,29,350.59,88.25,"57F5/57F5 mutant"
1447.48,1043.64,29,350.59,88.25,"57F5/57F5 mutant"
1298.77,959.1,29,350.59,88.25,"57F5/57F5 mutant"
1614.16,1405.97,29,350.59,88.25,"57F5/57F5 mutant"
1844.56,1930.66,29,350.59,88.25,"57F5/57F5 mutant"
603.75,1511.25,29,358.73,115.19,"57F5/57F5 mutant"
1033.17,784.51,29,358.73,115.19,"57F5/57F5 mutant"
731.17,627.62,29,358.73,115.19,"57F5/57F5 mutant"
1134.78,912.68,29,358.73,115.19,"57F5/57F5 mutant"
1245.59,1787.47,29,358.73,115.19,"57F5/57F5 mutant"
842.85,647.98,29,366.85,101.51,"57F5/57F5 mutant"
285,1231.46,29,366.85,101.51,"57F5/57F5 mutant"
962.99,690.94,29,366.85,101.51,"57F5/57F5 mutant"
1164.38,1770.64,29,366.85,101.51,"57F5/57F5 mutant"
1026.26,799.59,29,366.85,101.51,"57F5/57F5 mutant"
1097.63,1604.64,29,366.85,101.51,"57F5/57F5 mutant"
1162.05,961.39,29,366.85,101.51,"57F5/57F5 mutant"
1974.6,1394.28,29,366.85,101.51,"57F5/57F5 mutant"
393.35,248.54,29,375.35,134.34,"57F5/57F5 mutant"
648.4,333.45,29,375.35,134.34,"57F5/57F5 mutant"
2038.09,1874.79,29,375.35,134.34,"57F5/57F5 mutant"
382.94,821.08,29,375.35,134.34,"57F5/57F5 mutant"
715.44,1370.54,29,375.35,134.34,"57F5/57F5 mutant"
13.05,1001.54,29,383.57,116.3,"57F5/57F5 mutant"
695.7,450.15,29,383.57,116.3,"57F5/57F5 mutant"
814.14,1693,29,383.57,116.3,"57F5/57F5 mutant"
1043.24,848.27,29,383.57,116.3,"57F5/57F5 mutant"
1028.08,1750.73,29,383.57,116.3,"57F5/57F5 mutant"
1246.82,920.61,29,383.57,116.3,"57F5/57F5 mutant"
1360.21,1341.68,29,383.57,116.3,"57F5/57F5 mutant"
1946.59,1513.25,29,383.57,116.3,"57F5/57F5 mutant"
832.88,773.71,29,383.57,116.3,"57F5/57F5 mutant"
1033.15,912.55,29,383.57,116.3,"57F5/57F5 mutant"
1195.76,918.53,29,383.57,116.3,"57F5/57F5 mutant"
1519.75,1977.53,29,383.57,116.3,"57F5/57F5 mutant"
32.47,886.51,29,383.57,116.3,"57F5/57F5 mutant"
821.71,1049.67,29,383.57,116.3,"57F5/57F5 mutant"
1070.38,880.22,29,383.57,116.3,"57F5/57F5 mutant"
712.48,1557.29,29,383.57,116.3,"57F5/57F5 mutant"
799.81,607.25,29,383.57,116.3,"57F5/57F5 mutant"
1030.96,1730.77,29,392.26,128.2,"57F5/57F5 mutant"
1154.94,1751.45,29,392.26,128.2,"57F5/57F5 mutant"
1884.22,1456.52,29,392.26,128.2,"57F5/57F5 mutant"
1970.87,1400.42,29,392.26,128.2,"57F5/57F5 mutant"
695.6,522.86,29,392.26,128.2,"57F5/57F5 mutant"
1041.95,850.31,29,392.26,128.2,"57F5/57F5 mutant"
1242.26,1789.79,29,392.26,128.2,"57F5/57F5 mutant"
1477.37,1445.31,29,392.26,128.2,"57F5/57F5 mutant"
1651.04,1294.2,29,392.26,128.2,"57F5/57F5 mutant"
1915.41,1582.92,29,392.26,128.2,"57F5/57F5 mutant"
235.95,1111.53,29,392.26,128.2,"57F5/57F5 mutant"
816.07,1579.04,29,392.26,128.2,"57F5/57F5 mutant"
608.88,1483.26,29,392.26,128.2,"57F5/57F5 mutant"
1084.78,1194.11,29,392.26,128.2,"57F5/57F5 mutant"
2030.5,1417.16,29,392.26,128.2,"57F5/57F5 mutant"
985.67,1649.76,29,401.05,146.25,"57F5/57F5 mutant"
1161.65,954.26,29,401.05,146.25,"57F5/57F5 mutant"
394.56,974.7,29,401.05,146.25,"57F5/57F5 mutant"
1399.95,1062.65,29,401.05,146.25,"57F5/57F5 mutant"
1443.85,1905.13,29,401.05,146.25,"57F5/57F5 mutant"
45.87,965.58,29,401.05,146.25,"57F5/57F5 mutant"
540.23,1440.87,29,401.05,146.25,"57F5/57F5 mutant"
36.84,874.35,29,401.05,146.25,"57F5/57F5 mutant"
720.12,452.03,29,401.05,146.25,"57F5/57F5 mutant"
1093.71,1645.24,29,401.05,146.25,"57F5/57F5 mutant"
1169.1,1764.5,29,401.05,146.25,"57F5/57F5 mutant"
334.64,1153.51,29,410.09,162.35,"57F5/57F5 mutant"
1873.02,1941.19,29,410.09,162.35,"57F5/57F5 mutant"
1077.57,885.54,29,410.09,162.35,"57F5/57F5 mutant"
1377.26,1014.12,29,410.09,162.35,"57F5/57F5 mutant"
1520.7,1978.62,29,410.09,162.35,"57F5/57F5 mutant"
836.7,655.15,29,410.09,162.35,"57F5/57F5 mutant"
856.13,757.68,29,410.09,162.35,"57F5/57F5 mutant"
1022.13,988.38,29,410.09,162.35,"57F5/57F5 mutant"
1048.91,840.25,29,410.09,162.35,"57F5/57F5 mutant"
1083,893.19,29,410.09,162.35,"57F5/57F5 mutant"
1373.12,1013.69,29,410.09,162.35,"57F5/57F5 mutant"
504.32,1305.86,29,410.09,162.35,"57F5/57F5 mutant"
1129.47,1745.39,29,410.09,162.35,"57F5/57F5 mutant"
122.07,567.99,29,419.38,156.66,"57F5/57F5 mutant"
665.74,1542.17,29,419.38,156.66,"57F5/57F5 mutant"
692.97,522.23,29,419.38,156.66,"57F5/57F5 mutant"
1132.42,912.55,29,419.38,156.66,"57F5/57F5 mutant"
1377.1,1014.94,29,419.38,156.66,"57F5/57F5 mutant"
531.25,1472.36,29,419.38,156.66,"57F5/57F5 mutant"
952.33,1692.72,29,419.38,156.66,"57F5/57F5 mutant"
1144.53,972.11,29,419.38,156.66,"57F5/57F5 mutant"
536.12,1461.98,29,419.38,156.66,"57F5/57F5 mutant"
923.46,1620.81,29,419.38,156.66,"57F5/57F5 mutant"
1248.89,927.05,29,419.38,156.66,"57F5/57F5 mutant"
1292.55,1864.64,29,419.38,156.66,"57F5/57F5 mutant"
1926.92,1284.93,29,419.38,156.66,"57F5/57F5 mutant"
2032.22,1418.56,29,419.38,156.66,"57F5/57F5 mutant"
968.07,1717.3,29,428.61,149.82,"57F5/57F5 mutant"
1240.73,1788.69,29,428.61,149.82,"57F5/57F5 mutant"
30.49,879.33,29,428.61,149.82,"57F5/57F5 mutant"
951.47,845.99,29,428.61,149.82,"57F5/57F5 mutant"
1424.56,1521.8,29,428.61,149.82,"57F5/57F5 mutant"
798.57,605.31,29,428.61,149.82,"57F5/57F5 mutant"
1165.25,953.21,29,428.61,149.82,"57F5/57F5 mutant"
634.44,877.89,29,428.61,149.82,"57F5/57F5 mutant"
965,1629.86,29,428.61,149.82,"57F5/57F5 mutant"
29.65,992.13,29,438.55,140.6,"57F5/57F5 mutant"
1167.46,941.63,29,438.55,140.6,"57F5/57F5 mutant"
1662.34,1289.22,29,438.55,140.6,"57F5/57F5 mutant"
1741.33,1914.61,29,438.55,140.6,"57F5/57F5 mutant"
494.81,729.5,29,438.55,140.6,"57F5/57F5 mutant"
1134.84,1740.44,29,438.55,140.6,"57F5/57F5 mutant"
1292.98,975.99,29,438.55,140.6,"57F5/57F5 mutant"
1218.56,1045.4,29,438.55,140.6,"57F5/57F5 mutant"
504.8,1297.54,29,448.29,145.42,"57F5/57F5 mutant"
1496.84,1599.25,29,448.29,145.42,"57F5/57F5 mutant"
794.53,610.98,29,448.29,145.42,"57F5/57F5 mutant"
1835.03,1340.55,29,448.29,145.42,"57F5/57F5 mutant"
1880.23,1943.5,29,448.29,145.42,"57F5/57F5 mutant"
1924.3,1387.92,29,448.29,145.42,"57F5/57F5 mutant"
1244.42,1785.2,29,448.29,145.42,"57F5/57F5 mutant"
1371.23,1010.69,29,448.29,145.42,"57F5/57F5 mutant"
1665.21,1527.16,29,448.29,145.42,"57F5/57F5 mutant"
1792.15,1884.55,29,448.29,145.42,"57F5/57F5 mutant"
597.42,395.32,29,458.55,121.34,"57F5/57F5 mutant"
635.35,690.14,29,458.55,121.34,"57F5/57F5 mutant"
759.78,1179.49,29,458.55,121.34,"57F5/57F5 mutant"
1920.72,1867.75,29,458.55,121.34,"57F5/57F5 mutant"
894.14,1669.41,29,458.55,121.34,"57F5/57F5 mutant"
659.38,375.23,29,458.55,121.34,"57F5/57F5 mutant"
1804.89,1864.89,29,458.55,121.34,"57F5/57F5 mutant"
1898.28,1349.38,29,458.55,121.34,"57F5/57F5 mutant"
347.57,1105.5,29,458.55,121.34,"57F5/57F5 mutant"
578.28,231.21,29,458.55,121.34,"57F5/57F5 mutant"
668.74,628.24,29,458.55,121.34,"57F5/57F5 mutant"
1040.6,861.02,29,458.55,121.34,"57F5/57F5 mutant"
656.18,376.16,29,468.84,134.46,"57F5/57F5 mutant"
6.66,776.89,29,468.84,134.46,"57F5/57F5 mutant"
716.98,684.11,29,468.84,134.46,"57F5/57F5 mutant"
725.96,1551.21,29,468.84,134.46,"57F5/57F5 mutant"
751.23,635.82,29,468.84,134.46,"57F5/57F5 mutant"
1141.44,978.89,29,468.84,134.46,"57F5/57F5 mutant"
1403.96,1844.3,29,468.84,134.46,"57F5/57F5 mutant"
1942.14,1859.18,29,468.84,134.46,"57F5/57F5 mutant"
663.91,370.62,29,468.84,134.46,"57F5/57F5 mutant"
248.7,1182.61,29,468.84,134.46,"57F5/57F5 mutant"
952.88,1150.08,29,468.84,134.46,"57F5/57F5 mutant"
2042.58,1621.88,29,468.84,134.46,"57F5/57F5 mutant"
341.62,867.88,29,479.6,118.28,"57F5/57F5 mutant"
683.95,1151.75,29,479.6,118.28,"57F5/57F5 mutant"
1832.18,1345.87,29,479.6,118.28,"57F5/57F5 mutant"
278.56,1200.39,29,479.6,118.28,"57F5/57F5 mutant"
642.31,341.21,29,479.6,118.28,"57F5/57F5 mutant"
453.83,141.01,29,479.6,118.28,"57F5/57F5 mutant"
956.6,1135.41,29,479.6,118.28,"57F5/57F5 mutant"
2029.28,1835.28,29,479.6,118.28,"57F5/57F5 mutant"
1743.39,1908.01,29,479.6,118.28,"57F5/57F5 mutant"
1078.92,886.87,29,490.47,139.05,"57F5/57F5 mutant"
1078.73,1691.87,29,490.47,139.05,"57F5/57F5 mutant"
5.19,778.12,29,490.47,139.05,"57F5/57F5 mutant"
667.29,1529.92,29,490.47,139.05,"57F5/57F5 mutant"
785.49,651.49,29,490.47,139.05,"57F5/57F5 mutant"
801.12,605.15,29,490.47,139.05,"57F5/57F5 mutant"
1898.21,1435.53,29,490.47,139.05,"57F5/57F5 mutant"
2017.45,1481.76,29,490.47,139.05,"57F5/57F5 mutant"
570.96,489.98,29,490.47,139.05,"57F5/57F5 mutant"
190.08,1078.72,29,490.47,139.05,"57F5/57F5 mutant"
1710.82,1666.31,29,490.47,139.05,"57F5/57F5 mutant"
807.75,1618.55,29,501.37,110.22,"57F5/57F5 mutant"
1011.23,805,29,501.37,110.22,"57F5/57F5 mutant"
1031.93,1018.85,29,501.37,110.22,"57F5/57F5 mutant"
1082.83,1734.72,29,501.37,110.22,"57F5/57F5 mutant"
1215.17,1814.47,29,501.37,110.22,"57F5/57F5 mutant"
1519.02,1977.67,29,501.37,110.22,"57F5/57F5 mutant"
52.34,938.72,29,501.37,110.22,"57F5/57F5 mutant"
728.69,1532.53,29,501.37,110.22,"57F5/57F5 mutant"
790.18,653.47,29,501.37,110.22,"57F5/57F5 mutant"
823.75,706.24,29,501.37,110.22,"57F5/57F5 mutant"
1435.83,1889.14,29,501.37,110.22,"57F5/57F5 mutant"
368.16,1234.46,29,501.37,110.22,"57F5/57F5 mutant"
555.23,373.13,29,501.37,110.22,"57F5/57F5 mutant"
738.55,1516.47,29,501.37,110.22,"57F5/57F5 mutant"
1026.8,798.41,29,501.37,110.22,"57F5/57F5 mutant"
4.62,781.79,29,501.37,110.22,"57F5/57F5 mutant"
642.2,1444,29,501.37,110.22,"57F5/57F5 mutant"
719.69,1555.93,29,501.37,110.22,"57F5/57F5 mutant"
2000.58,1969.09,29,501.37,110.22,"57F5/57F5 mutant"
41.21,216.28,29,501.37,110.22,"57F5/57F5 mutant"
69.21,503.98,29,512.87,96.65,"57F5/57F5 mutant"
1941.33,1387.32,29,512.87,96.65,"57F5/57F5 mutant"
369.02,966.19,29,512.87,96.65,"57F5/57F5 mutant"
1059.85,1202.62,29,512.87,96.65,"57F5/57F5 mutant"
1894.5,1341.41,29,512.87,96.65,"57F5/57F5 mutant"
475.07,1347.38,29,512.87,96.65,"57F5/57F5 mutant"
1349.69,1706.41,29,512.87,96.65,"57F5/57F5 mutant"
383.49,1213.45,29,512.87,96.65,"57F5/57F5 mutant"
465.98,1060.2,29,512.87,96.65,"57F5/57F5 mutant"
882.72,722.63,29,512.87,96.65,"57F5/57F5 mutant"
912.67,691.09,29,512.87,96.65,"57F5/57F5 mutant"
922.98,864.59,29,512.87,96.65,"57F5/57F5 mutant"
725.87,1519.55,29,512.87,96.65,"57F5/57F5 mutant"
867.54,769.67,29,524.66,77.07,"57F5/57F5 mutant"
1460.56,1214.37,29,524.66,77.07,"57F5/57F5 mutant"
1677.58,1463.29,29,524.66,77.07,"57F5/57F5 mutant"
1366.49,1793.68,29,524.66,77.07,"57F5/57F5 mutant"
1461.86,1878.05,29,524.66,77.07,"57F5/57F5 mutant"
2034.94,1421.05,29,524.66,77.07,"57F5/57F5 mutant"
153.61,1116.3,29,524.66,77.07,"57F5/57F5 mutant"
635.04,338.03,29,524.66,77.07,"57F5/57F5 mutant"
843.69,1285.29,29,524.66,77.07,"57F5/57F5 mutant"
111.31,407.33,29,524.66,77.07,"57F5/57F5 mutant"
1257.29,923.73,29,524.66,77.07,"57F5/57F5 mutant"
714.31,669.57,29,536.34,93.01,"57F5/57F5 mutant"
736.38,546.07,29,536.34,93.01,"57F5/57F5 mutant"
817.65,1652.11,29,536.34,93.01,"57F5/57F5 mutant"
1024.46,800.03,29,536.34,93.01,"57F5/57F5 mutant"
1042.21,1707.3,29,536.34,93.01,"57F5/57F5 mutant"
1889.78,1546.64,29,536.34,93.01,"57F5/57F5 mutant"
2032.7,1421.53,29,536.34,93.01,"57F5/57F5 mutant"
937.01,1329.48,29,536.34,93.01,"57F5/57F5 mutant"
1045.12,1714.08,29,536.34,93.01,"57F5/57F5 mutant"
1239.15,1674.74,29,536.34,93.01,"57F5/57F5 mutant"
1647.29,1661.81,29,548.03,82.57,"57F5/57F5 mutant"
150.09,1109.7,29,548.03,82.57,"57F5/57F5 mutant"
1063.27,1726.83,29,548.03,82.57,"57F5/57F5 mutant"
1748.99,1887.19,29,548.03,82.57,"57F5/57F5 mutant"
1616.67,1629.47,29,548.03,82.57,"57F5/57F5 mutant"
2030.82,1832.14,29,548.03,82.57,"57F5/57F5 mutant"
25.85,756.04,29,548.03,82.57,"57F5/57F5 mutant"
820.01,653.14,29,548.03,82.57,"57F5/57F5 mutant"
549.05,1369.7,29,548.03,82.57,"57F5/57F5 mutant"
631.31,339.97,29,548.03,82.57,"57F5/57F5 mutant"
666.6,363.9,29,548.03,82.57,"57F5/57F5 mutant"
1370.21,1013.28,29,548.03,82.57,"57F5/57F5 mutant"
277.29,1191.73,29,560.42,73.12,"57F5/57F5 mutant"
925.05,1635.03,29,560.42,73.12,"57F5/57F5 mutant"
920.28,1599.73,29,560.42,73.12,"57F5/57F5 mutant"
2011.82,1961.72,29,560.42,73.12,"57F5/57F5 mutant"
157.32,1039.3,29,560.42,73.12,"57F5/57F5 mutant"
1152.5,1606.01,29,560.42,73.12,"57F5/57F5 mutant"
2009.62,1964.89,29,560.42,73.12,"57F5/57F5 mutant"
2026.45,1877.93,29,560.42,73.12,"57F5/57F5 mutant"
229.92,1043.23,29,560.42,73.12,"57F5/57F5 mutant"
250.24,1095.34,29,560.42,73.12,"57F5/57F5 mutant"
629.17,338.78,29,560.42,73.12,"57F5/57F5 mutant"
1404.4,1066.83,29,560.42,73.12,"57F5/57F5 mutant"
1751.69,1825.07,29,560.42,73.12,"57F5/57F5 mutant"
72.71,802.86,29,560.42,73.12,"57F5/57F5 mutant"
163.12,1029.22,29,560.42,73.12,"57F5/57F5 mutant"
518.43,101.79,29,560.42,73.12,"57F5/57F5 mutant"
811.64,1670.38,29,560.42,73.12,"57F5/57F5 mutant"
1404.66,1848.1,29,560.42,73.12,"57F5/57F5 mutant"
1460.16,1271.31,29,560.42,73.12,"57F5/57F5 mutant"
1738.44,1830.23,29,572.9,70.9,"57F5/57F5 mutant"
1466.44,1120.3,29,572.9,70.9,"57F5/57F5 mutant"
1733.71,1424.44,29,572.9,70.9,"57F5/57F5 mutant"
362.14,1232.25,29,572.9,70.9,"57F5/57F5 mutant"
474.72,1334.92,29,572.9,70.9,"57F5/57F5 mutant"
555.21,373.19,29,572.9,70.9,"57F5/57F5 mutant"
730.05,635.92,29,572.9,70.9,"57F5/57F5 mutant"
949.97,1639.39,29,572.9,70.9,"57F5/57F5 mutant"
1735.87,1420.02,29,572.9,70.9,"57F5/57F5 mutant"
1754.05,1922.59,29,572.9,70.9,"57F5/57F5 mutant"
581.64,507.04,29,572.9,70.9,"57F5/57F5 mutant"
816.81,654.21,29,572.9,70.9,"57F5/57F5 mutant"
132.21,536.26,29,586.09,73.44,"57F5/57F5 mutant"
1464.32,1885.41,29,586.09,73.44,"57F5/57F5 mutant"
1792.97,1882.06,29,586.09,73.44,"57F5/57F5 mutant"
65.84,749.82,29,586.09,73.44,"57F5/57F5 mutant"
172.15,1033.24,29,586.09,73.44,"57F5/57F5 mutant"
493.86,584.26,29,586.09,73.44,"57F5/57F5 mutant"
552.38,1126.19,29,586.09,73.44,"57F5/57F5 mutant"
550.44,1376.23,29,586.09,73.44,"57F5/57F5 mutant"
729.69,1520.01,29,586.09,73.44,"57F5/57F5 mutant"
1260.72,1304.99,29,586.09,73.44,"57F5/57F5 mutant"
1404,1842.9,29,586.09,73.44,"57F5/57F5 mutant"
55.76,761.07,29,586.09,73.44,"57F5/57F5 mutant"
484.06,765.28,29,586.09,73.44,"57F5/57F5 mutant"
735.13,1613.66,29,586.09,73.44,"57F5/57F5 mutant"
758.74,583.07,29,586.09,73.44,"57F5/57F5 mutant"
1505.16,1867.25,29,586.09,73.44,"57F5/57F5 mutant"
723.03,1538.21,29,599.14,63.6,"57F5/57F5 mutant"
729.64,1615.34,29,599.14,63.6,"57F5/57F5 mutant"
381.44,537.62,29,599.14,63.6,"57F5/57F5 mutant"
605.35,787.94,29,599.14,63.6,"57F5/57F5 mutant"
813.66,1676.9,29,599.14,63.6,"57F5/57F5 mutant"
105.21,626.59,29,599.14,63.6,"57F5/57F5 mutant"
456.57,137.03,29,599.14,63.6,"57F5/57F5 mutant"
955.31,1338.5,29,599.14,63.6,"57F5/57F5 mutant"
173.15,986.33,29,613.11,55.05,"57F5/57F5 mutant"
638.39,433.64,29,613.11,55.05,"57F5/57F5 mutant"
727.69,1190.56,29,613.11,55.05,"57F5/57F5 mutant"
1135.53,1182.22,29,613.11,55.05,"57F5/57F5 mutant"
1180.66,894.51,29,613.11,55.05,"57F5/57F5 mutant"
2013.6,1960.96,29,613.11,55.05,"57F5/57F5 mutant"
596.98,400.72,29,613.11,55.05,"57F5/57F5 mutant"
692.01,447.09,29,613.11,55.05,"57F5/57F5 mutant"
686.13,1139.31,29,613.11,55.05,"57F5/57F5 mutant"
1908.28,1865.35,29,613.11,55.05,"57F5/57F5 mutant"
2011.25,1479.69,29,613.11,55.05,"57F5/57F5 mutant"
78.9,412.28,29,613.11,55.05,"57F5/57F5 mutant"
